ExceptionuniqueID,csoshortname,impactlevel,ExceptionStatus,ExceptionPwsRequirement,ExceptionBasisForRequest,ExceptionSecurity
EX-4BAA8B98,Cloud Storage,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-732D09BC,Cloud Bigtable,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-6BF7D56B,Secret Manager,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-566CFB50,Cloud Deployment Manager,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-3C66BA48,Cloud Logging,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-8D2AFFD4,Dataflow,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-9681D154,Vertex AI,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-EEC57D45,Cloud Armor,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-0CA1AE24,Cloud Interconnect,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-954B44BA,Cloud Logging,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-0EF01A3C,Cloud KMS,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-840FF296,Cloud Trace,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-A4C152C9,Artifact Registry,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-0C4BCC84,Dataproc,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-D5283DD8,Cloud KMS,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-5DA3B2F9,Cloud Profiler,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-433B41B3,VPC Network,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-E9E32B74,Cloud Logging,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-48A94591,Vertex AI,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-575345C3,App Engine,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-CD8029FD,Memorystore,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-5B175A9A,BigQuery,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-CA344F33,Apigee,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-736B1FC9,Firestore,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-580C0127,VPC Network,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-46644AF0,Cloud Profiler,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-5330D9B0,Cloud KMS,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-379FAB31,Cloud Deployment Manager,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-C592B509,Cloud Run,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-21469B2A,Dataflow,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-2AB1BC58,Cloud Interconnect,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-F73E867D,Cloud Functions,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-34C74E20,Cloud Interconnect,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-3B6ED976,Cloud Trace,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-A56D1D0C,Dataproc,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-A572C53B,Cloud Deployment Manager,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-4105AFF9,App Engine,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-FF993FBC,Memorystore,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-4DB8D932,Cloud Profiler,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-0B2C011B,Cloud Trace,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-36B7B6EC,Cloud Spanner,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-2FFDE2B9,Cloud Profiler,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-709BEFDC,Cloud Load Balancing,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-661626F7,Dataproc,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-90157B7F,Cloud Armor,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-0AA81602,Cloud Source Repositories,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-AC7C69BE,Apigee,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-DE8D73CF,Cloud Armor,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-9BB1C823,Memorystore,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-C7B6BA92,Google Kubernetes Engine (GKE),IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-1D2EAE5F,Cloud Pub/Sub,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-E778AD9E,Artifact Registry,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-7B0DB388,Cloud CDN,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-D7DBAFC1,Artifact Registry,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-8C7A89B6,Vertex AI,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-E126A093,App Engine,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-1818D55F,Compute Engine,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-EF748212,Cloud Tasks,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-1159FCB5,App Engine,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-EFA64736,Cloud DNS,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-E93C120A,Cloud Interconnect,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-94ED1C2E,Dataproc,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-1C36B818,VPC Network,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-04CE4407,BigQuery,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-597CDCDD,BigQuery,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-A3F15B72,Cloud Healthcare API,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-258B86BE,Vertex AI,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-AC09CBCB,Cloud Build,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-1984022B,Cloud Armor,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-75D1C153,Memorystore,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-2BB2CE3E,VPC Network,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-4F12B1A9,Firestore,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-A29D0E51,Cloud Deployment Manager,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-B336436F,Cloud Logging,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-48F926BC,Cloud CDN,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-A8B75A25,Cloud CDN,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-B8C3A16A,Cloud Spanner,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-12DDFE93,Cloud KMS,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-EC965300,Cloud Pub/Sub,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-FBD3247A,Cloud Load Balancing,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-AE80CB47,Artifact Registry,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-81D9381A,Google Kubernetes Engine (GKE),IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-13446523,Cloud Profiler,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-72053695,Secret Manager,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-713D2381,Cloud SQL,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-ADC68476,Secret Manager,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-EF7DE20E,Cloud Scheduler,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-86CC4283,VPC Network,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-19BE5AC3,Cloud Armor,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-7DF8F221,Cloud KMS,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-E88DC66F,VPC Network,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-5A25EF06,Cloud Spanner,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-82E01BE7,Dataflow,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-6FCAB7A0,Cloud CDN,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-8CC076E3,Dataproc,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-1540128D,VPC Network,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-9234E41E,VPC Network,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-450F21F0,Cloud Interconnect,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-C4D8F4C0,Cloud Scheduler,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-F403C422,Apigee,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-19841D56,Error Reporting,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-5D7F647F,Artifact Registry,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-470633E5,Memorystore,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-6670FE97,VPC Network,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-2C4B243B,Vertex AI,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-5FC092EA,Cloud CDN,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-658F34E7,Cloud IAM,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-E15B094C,Cloud Trace,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-D96E9E4B,Workflows,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-1765FC90,Cloud Deployment Manager,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-3FED5070,Cloud SQL,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-300992A9,Cloud Profiler,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-76309F0B,Artifact Registry,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-ADC83F02,Compute Engine,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-4EC74347,BigQuery,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-41AFB461,Cloud Pub/Sub,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-0FAED70F,Cloud Run,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-673776A8,Memorystore,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-DCF7C8B0,Cloud Trace,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-F309237A,Workflows,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-561A6F34,Cloud Run,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-A9E2FA62,Cloud Tasks,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-4E9A0FA8,Cloud IAM,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-0CBC1F61,Cloud CDN,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-2677F6CD,Cloud Source Repositories,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-EA6F9100,Error Reporting,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-C06A1809,Cloud SQL,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-F56270B2,Cloud Interconnect,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-A0737415,Cloud Healthcare API,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-914A373A,Cloud KMS,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-750353B9,Cloud Scheduler,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-3A0ADDF3,Firestore,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-AE1350DA,Dataproc,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-133DA48F,Error Reporting,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-8D5CD4C0,Cloud IAM,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-4DAF7AED,Cloud DNS,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-892C71C0,Cloud Identity,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-3A839977,Cloud Pub/Sub,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-9BF8FAF8,Cloud DNS,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-3813F437,Dataflow,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-931C18C9,Apigee,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-0795551B,Cloud Source Repositories,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-CECDCE34,Cloud Storage,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-0DE16723,Cloud Interconnect,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-FC4B58EB,Cloud Bigtable,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-DFF4B82A,Cloud Functions,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-4911ABB4,Cloud Armor,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-C8EEA84F,BigQuery,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-77A9DEB6,Error Reporting,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-79FB011A,Cloud Monitoring,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-BACAB598,Cloud Build,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-16F49955,Cloud Pub/Sub,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-9B275E83,Cloud DNS,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-3BB1808B,Cloud Source Repositories,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-E32C97E6,Cloud Tasks,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-83727751,Cloud Interconnect,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-004E48E4,Cloud Trace,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-1160EADF,Error Reporting,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-4F6F4169,Cloud Deployment Manager,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-58E9D1F5,Cloud Bigtable,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-CBC32A1C,Cloud Healthcare API,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-C24A380A,Cloud Logging,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-FAA13F59,Cloud IAM,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-6F5B287F,Cloud Tasks,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-86F02555,Dataflow,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-F8804983,Cloud Bigtable,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-C00E4F56,Cloud Bigtable,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-12F3260A,Secret Manager,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-6BD1C271,Memorystore,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-5EEFF988,Cloud Identity,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-C3AAA1B0,Cloud Logging,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-FF6D2054,Artifact Registry,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-29332AE7,Cloud KMS,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-92AF84B4,Cloud Functions,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-F939B42A,Cloud Identity,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-25BBE614,Cloud Functions,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-29BB1CAC,Cloud Monitoring,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-7B91594D,Cloud Deployment Manager,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-32B88AB9,Cloud KMS,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-54AB6F94,Cloud SQL,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-69F9EC56,Vertex AI,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-CE565913,Cloud Source Repositories,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-235C9C18,Cloud Scheduler,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-7F85941A,Cloud Trace,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-0BA9558C,Cloud Healthcare API,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-A3710847,Artifact Registry,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-3AD5D2ED,Dataproc,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-901E1E17,Apigee,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-D188583F,Google Kubernetes Engine (GKE),IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-B449E65D,Cloud Interconnect,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-D83D8517,Cloud Build,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-DC5176F5,Cloud Storage,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-FB14740B,Dataproc,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-B5B71AE4,Cloud Logging,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-7C7537B0,Vertex AI,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-9A3B132D,Cloud Interconnect,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-E10C0CB6,Workflows,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-0E3DC87B,Cloud Profiler,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-B28331EF,Cloud DNS,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-80316B0A,Cloud Load Balancing,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-3B20F2EE,Cloud KMS,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-7355BF5C,Cloud CDN,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-3B624E74,Cloud SQL,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-BF183F64,Cloud Scheduler,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-FF657709,Cloud Logging,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-5DC00198,Error Reporting,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-8BBAD701,Cloud Source Repositories,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-4E709A23,Cloud Build,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-D522D508,Cloud IAM,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-F5C5FBDC,Cloud Trace,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-0A4F7E58,Cloud Build,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-6103FB03,Cloud Bigtable,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-39874677,Error Reporting,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-52849D6D,Cloud Spanner,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-0764649D,Memorystore,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-59213164,Artifact Registry,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-0038E9CB,Cloud Profiler,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-CF21FD40,Cloud Armor,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-7F1A4882,Compute Engine,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-7A53BEFC,App Engine,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-9AE6470D,Cloud Armor,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-4F5F8361,Cloud Tasks,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-3B7E4C39,Cloud CDN,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-2EFC4AF1,Cloud Armor,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-251B630F,Error Reporting,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-D9D02346,Cloud IAM,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-0FC327DE,Artifact Registry,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-7B2B0DE3,Cloud Interconnect,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-03365E69,Cloud Interconnect,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-373756A3,Cloud Run,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-A4CB8CFD,Workflows,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-1E4F93A7,Cloud Logging,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-F0E7FE55,Cloud DNS,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-AC84BB20,Dataproc,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-64DCDC47,Cloud KMS,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-2A26F8DA,Cloud Logging,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-463E0717,Cloud Storage,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-EA950058,Cloud IAM,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-4721EE0C,Cloud SQL,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-E3CB6396,Cloud Storage,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-C45834F1,Compute Engine,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-2C51BB29,BigQuery,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-BBC9B2C0,Cloud CDN,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-82DF38DE,Dataflow,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-16996E38,Cloud Spanner,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-620A55A7,Cloud Armor,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-384A82F1,App Engine,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-33AB8D7E,Cloud KMS,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-F59476CB,Cloud Scheduler,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-4DB863B4,Cloud Build,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-F8F7E70D,Cloud Monitoring,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-BCDDA195,Cloud Storage,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-76305781,Cloud DNS,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-95962F8D,Cloud KMS,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-BE9D5B1D,Cloud Source Repositories,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-1B6BBA58,Cloud Spanner,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-28AD4010,Cloud Bigtable,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-AF10B597,Memorystore,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-DDE23A1F,Compute Engine,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-822BF3F0,BigQuery,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-5E3F58DB,Cloud KMS,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-627D08AA,Dataproc,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-A26C690E,Apigee,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-5B4784F6,Error Reporting,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-7A2742AA,Vertex AI,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-F945F8C6,Cloud KMS,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-763499F8,Cloud KMS,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-9AB7B3D2,Dataflow,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-7AB45F22,Cloud Run,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-32FAACA7,VPC Network,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-CDC0DAB4,Cloud CDN,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-16E462FE,Compute Engine,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-1275FB7E,Memorystore,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-63354955,Cloud Source Repositories,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-D2443B4C,Cloud SQL,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-DBE69620,Artifact Registry,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-40DCDB9D,VPC Network,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-683B8075,Dataproc,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-B38811BD,Error Reporting,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-BB5A82F0,Secret Manager,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
