csOParentService,csoShortName,catalogitemNumber,csp,category,impactlevel,newService
,App Engine,ITEM-00790,gcp,,IL5|IL6,FALSE
,Artifact Registry,ITEM-00791,gcp,,IL4|IL5|IL6,FALSE
,Cloud Profiler,ITEM-00792,gcp,,IL4|IL5,TRUE
,Cloud DNS,ITEM-00793,gcp,,IL2|IL5,FALSE
,Cloud Pub/Sub,ITEM-00794,gcp,,IL2|IL5,FALSE
,Cloud Build,ITEM-00795,gcp,,IL2|IL5|IL6,TRUE
,Cloud CDN,ITEM-00796,gcp,,IL4|IL6,TRUE
,Apigee,ITEM-00797,gcp,,IL2|IL6,TRUE
,BigQuery,ITEM-00798,gcp,,IL2,TRUE
,Cloud Profiler,ITEM-00799,gcp,,IL2|IL5|IL6,TRUE
,Cloud CDN,ITEM-00800,gcp,,IL4,FALSE
,Vertex AI,ITEM-00801,gcp,,IL2|IL4|IL5,FALSE
,Cloud Monitoring,ITEM-00802,gcp,,IL2|IL4|IL5,FALSE
,Cloud Load Balancing,ITEM-00803,gcp,,IL5,TRUE
,Artifact Registry,ITEM-00804,gcp,,IL4|IL6,FALSE
,Dataproc,ITEM-00805,gcp,,IL2|IL4|IL6,FALSE
,Cloud Tasks,ITEM-00806,gcp,,IL2|IL5|IL6,FALSE
,Secret Manager,ITEM-00807,gcp,,IL2|IL5|IL6,TRUE
,Cloud SQL,ITEM-00808,gcp,,IL2|IL5|IL6,FALSE
,VPC Network,ITEM-00809,gcp,,IL2|IL4|IL6,FALSE
,Cloud Monitoring,ITEM-00810,gcp,,IL2|IL4|IL6,FALSE
,Cloud Logging,ITEM-00811,gcp,,IL2|IL5,FALSE
,Memorystore,ITEM-00812,gcp,,IL2|IL5|IL6,TRUE
,Cloud Logging,ITEM-00813,gcp,,IL2|IL4|IL6,FALSE
,Cloud Pub/Sub,ITEM-00814,gcp,,IL2|IL4|IL5,FALSE
,Cloud Monitoring,ITEM-00815,gcp,,IL2|IL4|IL6,FALSE
,Cloud Scheduler,ITEM-00816,gcp,,IL2|IL6,FALSE
,Cloud Scheduler,ITEM-00817,gcp,,IL2|IL4|IL6,TRUE
,Cloud Deployment Manager,ITEM-00818,gcp,,IL4|IL5,TRUE
,Cloud KMS,ITEM-00819,gcp,,IL4|IL6,FALSE
,Artifact Registry,ITEM-00820,gcp,,IL4,FALSE
,Cloud Bigtable,ITEM-00821,gcp,,IL2|IL4|IL5,TRUE
,Cloud Run,ITEM-00822,gcp,,IL4|IL5|IL6,FALSE
,Cloud Trace,ITEM-00823,gcp,,IL4|IL6,TRUE
,Cloud Logging,ITEM-00824,gcp,,IL6,TRUE
,Cloud Scheduler,ITEM-00825,gcp,,IL6,FALSE
,Cloud Armor,ITEM-00826,gcp,,IL5|IL6,FALSE
,Cloud Deployment Manager,ITEM-00827,gcp,,IL5,FALSE
,Cloud Pub/Sub,ITEM-00828,gcp,,IL2|IL5|IL6,TRUE
,Cloud Logging,ITEM-00829,gcp,,IL2,TRUE
,Cloud Deployment Manager,ITEM-00830,gcp,,IL4,TRUE
,Cloud Bigtable,ITEM-00831,gcp,,IL6,FALSE
,Compute Engine,ITEM-00832,gcp,,IL6,TRUE
,Cloud Armor,ITEM-00833,gcp,,IL2|IL6,FALSE
,Error Reporting,ITEM-00834,gcp,,IL5|IL6,FALSE
,App Engine,ITEM-00835,gcp,,IL2|IL6,FALSE
,Cloud Identity,ITEM-00836,gcp,,IL2,FALSE
,Cloud Interconnect,ITEM-00837,gcp,,IL4|IL6,FALSE
,Vertex AI,ITEM-00838,gcp,,IL2|IL4|IL5,TRUE
,VPC Network,ITEM-00839,gcp,,IL2|IL6,FALSE
,Cloud IAM,ITEM-00840,gcp,,IL2,TRUE
,Google Kubernetes Engine (GKE),ITEM-00841,gcp,,IL2|IL4,TRUE
,Cloud Deployment Manager,ITEM-00842,gcp,,IL4|IL5|IL6,FALSE
,Cloud Profiler,ITEM-00843,gcp,,IL4,TRUE
,Cloud Interconnect,ITEM-00844,gcp,,IL2,FALSE
,Cloud Load Balancing,ITEM-00845,gcp,,IL2|IL5,FALSE
,Error Reporting,ITEM-00846,gcp,,IL2|IL4|IL5,TRUE
,Secret Manager,ITEM-00847,gcp,,IL5,FALSE
,App Engine,ITEM-00848,gcp,,IL2|IL4|IL6,TRUE
,Cloud Pub/Sub,ITEM-00849,gcp,,IL4|IL5|IL6,FALSE
,Secret Manager,ITEM-00850,gcp,,IL6,TRUE
,Cloud Source Repositories,ITEM-00851,gcp,,IL5|IL6,TRUE
,Cloud Spanner,ITEM-00852,gcp,,IL5,TRUE
,Cloud Armor,ITEM-00853,gcp,,IL4,TRUE
,Memorystore,ITEM-00854,gcp,,IL2|IL5|IL6,TRUE
,Dataproc,ITEM-00855,gcp,,IL2,FALSE
,Dataproc,ITEM-00856,gcp,,IL2|IL5,FALSE
,Cloud KMS,ITEM-00857,gcp,,IL6,TRUE
,Cloud Profiler,ITEM-00858,gcp,,IL5,FALSE
,Cloud Source Repositories,ITEM-00859,gcp,,IL2,TRUE
,Cloud Functions,ITEM-00860,gcp,,IL2|IL4|IL5,TRUE
,Cloud Interconnect,ITEM-00861,gcp,,IL2,FALSE
,Cloud Storage,ITEM-00862,gcp,,IL5|IL6,TRUE
,Dataflow,ITEM-00863,gcp,,IL2|IL4|IL6,TRUE
,Cloud Trace,ITEM-00864,gcp,,IL4,TRUE
,Cloud SQL,ITEM-00865,gcp,,IL2|IL4|IL5,TRUE
,Artifact Registry,ITEM-00866,gcp,,IL2|IL4,FALSE
,Memorystore,ITEM-00867,gcp,,IL2|IL4|IL5,FALSE
,Cloud Source Repositories,ITEM-00868,gcp,,IL2|IL6,TRUE
,Cloud Profiler,ITEM-00869,gcp,,IL4|IL5,TRUE
,Cloud Monitoring,ITEM-00870,gcp,,IL6,FALSE
,Cloud Spanner,ITEM-00871,gcp,,IL6,TRUE
,Cloud Load Balancing,ITEM-00872,gcp,,IL6,TRUE
,App Engine,ITEM-00873,gcp,,IL6,FALSE
,Cloud Pub/Sub,ITEM-00874,gcp,,IL2,FALSE
,Cloud Interconnect,ITEM-00875,gcp,,IL2|IL4,FALSE
,App Engine,ITEM-00876,gcp,,IL4,FALSE
,Google Kubernetes Engine (GKE),ITEM-00877,gcp,,IL2,TRUE
,Secret Manager,ITEM-00878,gcp,,IL2|IL5|IL6,TRUE
,Compute Engine,ITEM-00879,gcp,,IL2|IL5|IL6,FALSE
,Cloud Bigtable,ITEM-00880,gcp,,IL2|IL5|IL6,FALSE
,Cloud Run,ITEM-00881,gcp,,IL2|IL4|IL6,TRUE
,Cloud Armor,ITEM-00882,gcp,,IL4|IL6,FALSE
,Cloud CDN,ITEM-00883,gcp,,IL5|IL6,FALSE
,Cloud Tasks,ITEM-00884,gcp,,IL2|IL4|IL6,TRUE
,Cloud Monitoring,ITEM-00885,gcp,,IL2|IL4|IL6,FALSE
,Cloud Functions,ITEM-00886,gcp,,IL4,FALSE
,Cloud SQL,ITEM-00887,gcp,,IL2|IL6,TRUE
,Cloud Functions,ITEM-00888,gcp,,IL2|IL4,FALSE
,Cloud Load Balancing,ITEM-00889,gcp,,IL4|IL6,TRUE
,Cloud Logging,ITEM-00890,gcp,,IL2|IL4|IL5,TRUE
,Cloud Bigtable,ITEM-00891,gcp,,IL2|IL5|IL6,FALSE
,Cloud KMS,ITEM-00892,gcp,,IL2|IL6,FALSE
,App Engine,ITEM-00893,gcp,,IL5|IL6,TRUE
,Cloud Healthcare API,ITEM-00894,gcp,,IL6,TRUE
,Cloud Bigtable,ITEM-00895,gcp,,IL4|IL5,FALSE
,Error Reporting,ITEM-00896,gcp,,IL2|IL6,TRUE
,Cloud Pub/Sub,ITEM-00897,gcp,,IL5|IL6,TRUE
,Vertex AI,ITEM-00898,gcp,,IL2|IL5|IL6,TRUE
,Cloud Deployment Manager,ITEM-00899,gcp,,IL2|IL4,TRUE
,Error Reporting,ITEM-00900,gcp,,IL5|IL6,FALSE
,Cloud Source Repositories,ITEM-00901,gcp,,IL4,TRUE
,Cloud Load Balancing,ITEM-00902,gcp,,IL2|IL4|IL5,TRUE
,BigQuery,ITEM-00903,gcp,,IL2,FALSE
,BigQuery,ITEM-00904,gcp,,IL2|IL5|IL6,FALSE
,Cloud CDN,ITEM-00905,gcp,,IL2|IL4|IL5,TRUE
,Cloud Spanner,ITEM-00906,gcp,,IL4|IL5|IL6,TRUE
,Cloud KMS,ITEM-00907,gcp,,IL2|IL4|IL5,TRUE
,Memorystore,ITEM-00908,gcp,,IL2|IL5,FALSE
,Cloud SQL,ITEM-00909,gcp,,IL2|IL5,FALSE
,Cloud DNS,ITEM-00910,gcp,,IL2|IL4,FALSE
,Cloud Load Balancing,ITEM-00911,gcp,,IL5,TRUE
,Dataproc,ITEM-00912,gcp,,IL2|IL6,TRUE
,Cloud Functions,ITEM-00913,gcp,,IL2|IL4,TRUE
,Cloud Logging,ITEM-00914,gcp,,IL5|IL6,FALSE
,Cloud DNS,ITEM-00915,gcp,,IL2|IL6,TRUE
,Cloud Spanner,ITEM-00916,gcp,,IL5|IL6,TRUE
,Dataproc,ITEM-00917,gcp,,IL2|IL6,TRUE
,Workflows,ITEM-00918,gcp,,IL2|IL4,FALSE
,Cloud Scheduler,ITEM-00919,gcp,,IL2|IL5|IL6,TRUE
,Google Kubernetes Engine (GKE),ITEM-00920,gcp,,IL5,FALSE
,Cloud Functions,ITEM-00921,gcp,,IL4|IL6,TRUE
,Cloud CDN,ITEM-00922,gcp,,IL2|IL4|IL6,TRUE
,Cloud Monitoring,ITEM-00923,gcp,,IL2|IL5|IL6,TRUE
,Cloud Source Repositories,ITEM-00924,gcp,,IL2,FALSE
,Cloud Functions,ITEM-00925,gcp,,IL6,TRUE
,Cloud Interconnect,ITEM-00926,gcp,,IL4,FALSE
,Cloud Spanner,ITEM-00927,gcp,,IL2|IL5|IL6,TRUE
,Cloud Logging,ITEM-00928,gcp,,IL2|IL4|IL6,TRUE
,Cloud IAM,ITEM-00929,gcp,,IL5,FALSE
,Dataproc,ITEM-00930,gcp,,IL2|IL4|IL6,FALSE
,Artifact Registry,ITEM-00931,gcp,,IL2|IL4|IL6,TRUE
,Cloud Deployment Manager,ITEM-00932,gcp,,IL4|IL5|IL6,FALSE
,Cloud KMS,ITEM-00933,gcp,,IL5,FALSE
,Cloud Armor,ITEM-00934,gcp,,IL4|IL6,TRUE
,Cloud DNS,ITEM-00935,gcp,,IL2|IL5|IL6,FALSE
,Cloud SQL,ITEM-00936,gcp,,IL6,FALSE
,Cloud DNS,ITEM-00937,gcp,,IL2|IL4|IL6,TRUE
,Dataflow,ITEM-00938,gcp,,IL2|IL5|IL6,TRUE
,Apigee,ITEM-00939,gcp,,IL2|IL5|IL6,TRUE
,Cloud Spanner,ITEM-00940,gcp,,IL2,TRUE
,Cloud Monitoring,ITEM-00941,gcp,,IL4,TRUE
,Cloud Armor,ITEM-00942,gcp,,IL2|IL4,TRUE
,Cloud Run,ITEM-00943,gcp,,IL5|IL6,FALSE
,Workflows,ITEM-00944,gcp,,IL2,FALSE
,Cloud Deployment Manager,ITEM-00945,gcp,,IL6,TRUE
,Cloud KMS,ITEM-00946,gcp,,IL4,FALSE
,Cloud Profiler,ITEM-00947,gcp,,IL2|IL6,FALSE
,Secret Manager,ITEM-00948,gcp,,IL2,FALSE
,Dataproc,ITEM-00949,gcp,,IL2|IL5,TRUE
,Cloud KMS,ITEM-00950,gcp,,IL2|IL5|IL6,TRUE
,Cloud Load Balancing,ITEM-00951,gcp,,IL4|IL6,TRUE
,Dataproc,ITEM-00952,gcp,,IL5,FALSE
,Cloud Source Repositories,ITEM-00953,gcp,,IL2,TRUE
,Cloud Bigtable,ITEM-00954,gcp,,IL4,FALSE
,Artifact Registry,ITEM-00955,gcp,,IL2|IL5|IL6,FALSE
,Cloud Spanner,ITEM-00956,gcp,,IL4|IL5,FALSE
,Cloud KMS,ITEM-00957,gcp,,IL4|IL5|IL6,TRUE
,Dataflow,ITEM-00958,gcp,,IL2|IL6,TRUE
,Cloud CDN,ITEM-00959,gcp,,IL5|IL6,TRUE
,Cloud Run,ITEM-00960,gcp,,IL2|IL4|IL6,FALSE
,Workflows,ITEM-00961,gcp,,IL2|IL6,FALSE
,Cloud Logging,ITEM-00962,gcp,,IL2,FALSE
,Cloud Spanner,ITEM-00963,gcp,,IL5|IL6,TRUE
,Artifact Registry,ITEM-00964,gcp,,IL4,FALSE
,VPC Network,ITEM-00965,gcp,,IL2|IL5,TRUE
,Cloud Deployment Manager,ITEM-00966,gcp,,IL2,TRUE
,Cloud IAM,ITEM-00967,gcp,,IL2|IL4|IL6,FALSE
,Secret Manager,ITEM-00968,gcp,,IL5|IL6,TRUE
,Compute Engine,ITEM-00969,gcp,,IL4|IL5|IL6,TRUE
,Cloud Functions,ITEM-00970,gcp,,IL2,TRUE
,Dataproc,ITEM-00971,gcp,,IL5,FALSE
,Cloud Storage,ITEM-00972,gcp,,IL2,FALSE
,Cloud Storage,ITEM-00973,gcp,,IL2|IL5|IL6,TRUE
,Apigee,ITEM-00974,gcp,,IL5|IL6,TRUE
,Cloud Pub/Sub,ITEM-00975,gcp,,IL2|IL5|IL6,FALSE
,Google Kubernetes Engine (GKE),ITEM-00976,gcp,,IL6,TRUE
,Dataflow,ITEM-00977,gcp,,IL4|IL6,FALSE
,Cloud SQL,ITEM-00978,gcp,,IL5,TRUE
,Cloud Bigtable,ITEM-00979,gcp,,IL4,TRUE
,Apigee,ITEM-00980,gcp,,IL2|IL4|IL6,TRUE
,Cloud CDN,ITEM-00981,gcp,,IL2|IL4|IL6,TRUE
,Memorystore,ITEM-00982,gcp,,IL2|IL5|IL6,TRUE
,Dataflow,ITEM-00983,gcp,,IL2,TRUE
,Cloud Pub/Sub,ITEM-00984,gcp,,IL4|IL5|IL6,FALSE
,Cloud Run,ITEM-00985,gcp,,IL2,TRUE
,Apigee,ITEM-00986,gcp,,IL2|IL4|IL6,FALSE
,Cloud Tasks,ITEM-00987,gcp,,IL2|IL4|IL6,TRUE
,Error Reporting,ITEM-00988,gcp,,IL5|IL6,TRUE
,Cloud Trace,ITEM-00989,gcp,,IL5,FALSE
,Cloud Deployment Manager,ITEM-00990,gcp,,IL4|IL6,TRUE
,Cloud Spanner,ITEM-00991,gcp,,IL2|IL5|IL6,FALSE
,BigQuery,ITEM-00992,gcp,,IL2|IL5|IL6,FALSE
,Cloud SQL,ITEM-00993,gcp,,IL4,FALSE
,Apigee,ITEM-00994,gcp,,IL2,FALSE
,Cloud Bigtable,ITEM-00995,gcp,,IL2|IL4|IL6,FALSE
,Vertex AI,ITEM-00996,gcp,,IL4|IL6,FALSE
,Dataflow,ITEM-00997,gcp,,IL2,TRUE
,Cloud Pub/Sub,ITEM-00998,gcp,,IL2,FALSE
,VPC Network,ITEM-00999,gcp,,IL4|IL5|IL6,FALSE
,Cloud Build,ITEM-01000,gcp,,IL2,TRUE
