ExceptionuniqueID,csoshortname,impactlevel,ExceptionStatus,ExceptionPwsRequirement,ExceptionBasisForRequest,ExceptionSecurity
EX-FDCFB26B,AWS AppSync,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-8220AEA0,AWS AppSync,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-1DB74739,AWS Lambda,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-0FC86B6F,AWS Amplify,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-D642F8AE,Amazon Athena,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-BFAFF677,Amazon API Gateway,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-373C450F,AWS Amplify,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-1CEE8EA3,AWS Elastic Beanstalk,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-5D232CAE,Amazon DynamoDB,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-4171916C,Amazon Aurora,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-2B7816A9,AWS Step Functions,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-E1CA14F4,Amazon QuickSight,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-018274D4,AWS IAM,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-4F899A14,Amazon Route 53,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-4E493F5C,Amazon DocumentDB,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-F4686076,Amazon ECS,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-3F8FF414,Amazon CloudFront,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-454CC292,Amazon Neptune,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-E27C8D06,AWS IAM,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-17978574,AWS AppSync,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-26B04697,AWS Amplify,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-2A7AC44C,Amazon DocumentDB,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-75D8922A,AWS Glue,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-B4D86CCF,Amazon SageMaker,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-49BAB28B,Amazon AppStream 2.0,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-E328A4A9,Amazon QuickSight,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-FDD433EC,Amazon SageMaker,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-1DCAB8F2,Amazon QuickSight,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-78D3179E,Amazon Athena,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-607EB72E,Amazon Lightsail,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-869666B4,Amazon ECS,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-DC1F512A,Amazon Redshift,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-0CA46649,AWS Direct Connect,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-439E2F42,Amazon AppStream 2.0,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-122D150C,Amazon Lightsail,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-6FE5CC75,Amazon Aurora,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-4526176A,Amazon ECS,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-280D720F,Amazon CloudFront,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-20AF4110,Amazon Athena,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-5059E867,Amazon MQ,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-8A97B6E4,Amazon Lightsail,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-88AFEBFB,Amazon WorkSpaces,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-9E145946,Amazon API Gateway,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-1D65D478,Amazon DocumentDB,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-B46F7A9B,AWS Direct Connect,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-425DFCC9,Amazon DynamoDB,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-699141B0,Amazon MQ,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-477C0902,Amazon ECS,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-10903C84,Amazon SNS,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-6D097CC0,AWS IAM,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-F5330416,AWS Lake Formation,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-9C8ECAE9,Amazon CloudWatch,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-ACE67881,AWS Elastic Beanstalk,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-B7A182F1,Amazon EKS,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-0B1A926D,AWS IAM,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-FBF7CF3F,AWS Step Functions,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-330464D8,Amazon CloudFront,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-1BD53027,Amazon ECS,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-0E626EF3,Amazon Route 53,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-B16FF209,AWS Glue,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-4F041C91,Amazon API Gateway,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-8F7EB4C3,Amazon EKS,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-87F47EB1,AWS AppSync,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-81AD8B91,Amazon CloudWatch,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-62D1D1C7,Amazon CloudFront,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-F513093E,Amazon Redshift,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-3DB05623,AWS Lake Formation,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-D2CB49CC,AWS Fargate,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-56687960,Amazon CloudWatch,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-FFA0BB81,Amazon Aurora,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-B1DF85D9,Amazon S3,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-31B7465B,Amazon Redshift,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-EF978E0C,Amazon ECS,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-0A2F187C,Amazon MQ,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-1121B37F,Amazon Neptune,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-DBCB88D9,Amazon DynamoDB,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-DC2526D1,Amazon SQS,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-78D37D1B,Amazon Kinesis,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-B7C1C1DC,Amazon VPC,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-6689000E,Amazon WorkSpaces,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-1D7B0315,AWS Step Functions,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-9F11D00D,Amazon VPC,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-21FFD45A,Amazon Kinesis,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-BDE85906,AWS IAM,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-9FDDD5F9,Amazon Elasticache,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-FCC27867,AWS Amplify,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-4D4944EE,Amazon Aurora,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-F93EEF47,Amazon SNS,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-94770A88,Amazon Lightsail,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-9ED469AF,Amazon Athena,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-417FD850,Amazon Kinesis,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-6C6F91A7,Amazon RDS,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-934AA6A2,AWS Step Functions,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-44A83BED,Amazon EC2,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-588E85EA,AWS WAF,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-5CF096FF,Amazon VPC,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-3A4C9563,AWS Step Functions,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-B294DD9E,Amazon ECS,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-9BC07233,Amazon ECS,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-6B03015C,AWS IAM,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-0F47CE48,Amazon S3,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-24379C8C,Amazon AppStream 2.0,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-A3D9C39B,Amazon Neptune,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-BFF8B7BA,AWS Elastic Beanstalk,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-51205B93,AWS IAM,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-497881AB,Amazon Neptune,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-6C556E29,Amazon CloudFront,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-01E91754,AWS Step Functions,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-4983050B,AWS Lake Formation,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-D8FBFEDD,AWS Direct Connect,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-32FA5BCE,Amazon Neptune,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-306C817A,Amazon CloudFront,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-7B14D9ED,AWS Lake Formation,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-9332DB74,Amazon DynamoDB,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-3A6DF43A,Amazon CloudWatch,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-59C029C7,Amazon VPC,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-58B6CDA4,Amazon Athena,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-5322922E,AWS Direct Connect,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-D5D8DD8F,Amazon SQS,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-2714282D,Amazon EKS,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-9126FC40,Amazon SageMaker,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-8BF1D3E0,Amazon SNS,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-0AAD6A68,AWS Batch,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-2B538A8E,Amazon Lightsail,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-378B75B5,Amazon CloudFront,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-FD6A05E2,AWS KMS,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-C7D40596,Amazon Lightsail,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-78373872,Amazon CloudFront,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-5B37E8CE,Amazon Kinesis,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-B2DD0609,Amazon Aurora,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-FE77966A,Amazon Lightsail,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-A73A3099,AWS AppSync,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-C05B4E9F,Amazon Athena,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-FADCC631,AWS Batch,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-3C315511,Amazon AppStream 2.0,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-E49D6103,AWS Elastic Beanstalk,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-95C81BA6,Amazon Kinesis,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-E846C537,Amazon Kinesis,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-48DED447,AWS Lambda,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-51638C07,Amazon Redshift,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-90103AAC,Amazon AppStream 2.0,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-4A5B7F22,Amazon S3,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-74A6E15B,Amazon WorkSpaces,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-2F929F52,Amazon Route 53,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-9B9300DA,Amazon CloudFront,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-E7722EA4,AWS Direct Connect,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-0D46ACB4,Amazon Elasticache,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-F9A11B87,Amazon API Gateway,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-D74A04C7,Amazon CloudWatch,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-CA1F1DA7,AWS KMS,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-972F1929,Amazon DynamoDB,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-0C7FF3E2,Amazon AppStream 2.0,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-E82069E0,Amazon S3,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-FF6C9AEB,Amazon Lightsail,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-C9553E69,AWS WAF,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-7210142B,Amazon DocumentDB,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-04FDC5C3,Amazon EKS,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-34379197,AWS Fargate,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-37674495,Amazon Athena,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-B8580649,Amazon Athena,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-6EF566F3,AWS AppSync,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-554AE579,Amazon AppStream 2.0,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-892476EB,Amazon Route 53,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-7C285F9F,AWS KMS,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-94696E54,AWS Fargate,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-98F5F59D,Amazon VPC,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-E97C6918,Amazon Neptune,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-6464A276,Amazon S3,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-CBF77C7E,Amazon API Gateway,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-6BAA9547,Amazon EC2,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-09514074,Amazon SageMaker,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-668A5963,Amazon S3,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-ABA04522,Amazon S3,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-24E6F900,Amazon WorkSpaces,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-56E5B4B1,AWS IAM,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-92CA03AD,Amazon API Gateway,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-BBE4328A,AWS Amplify,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-4B591C62,AWS Lambda,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-2E74D339,Amazon SQS,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-D5FE4837,Amazon Redshift,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-1B9184BE,Amazon Redshift,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-CAA0910C,AWS Glue,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-CF85FE84,AWS Elastic Beanstalk,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-90B415D0,Amazon WorkSpaces,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-D1676AC7,AWS Glue DataBrew,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-6BE904C5,Amazon AppStream 2.0,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-DA5DA281,AWS Batch,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-F7536B8F,Amazon Redshift,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-B50A083B,AWS Elastic Beanstalk,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-31813D04,Amazon Elasticache,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-2887EC51,Amazon DynamoDB,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-5BDE1467,Amazon RDS,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-F6EAD5A3,Amazon EKS,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-48B24F2E,Amazon DynamoDB,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-54EAA667,AWS AppSync,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-CBBE88E4,AWS KMS,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-0395E3B6,AWS WAF,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-06330BB8,Amazon QuickSight,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-4E6F1118,Amazon Lightsail,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-E25D2F2F,AWS Lambda,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-EE549C95,AWS IAM,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-666DA930,Amazon DocumentDB,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-CE73E132,AWS Fargate,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-52C12C8C,Amazon SQS,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-C8D737D3,AWS KMS,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-00E2775C,AWS Elastic Beanstalk,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-015F11D0,Amazon Route 53,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-0A88A3F6,Amazon Aurora,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-4277E094,Amazon Elasticache,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-2A7F840E,AWS AppSync,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-B43AA705,Amazon Athena,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-6249E9B5,Amazon Redshift,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-EFF0C45C,AWS Elastic Beanstalk,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-FFDEBFE3,AWS Elastic Beanstalk,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-289B712F,AWS WAF,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-52E594CE,Amazon Kinesis,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-5804036F,Amazon CloudFront,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-03753921,Amazon API Gateway,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-9E921699,Amazon EKS,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-3BEE832C,Amazon DocumentDB,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-F9E1E916,AWS Amplify,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-71CD8489,Amazon Lightsail,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-7F4586E6,Amazon Route 53,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-3376AD56,AWS Fargate,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-BDFCD726,Amazon EC2,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-43795345,Amazon DynamoDB,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-1A39CAC9,Amazon Lightsail,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-643E4F8C,Amazon AppStream 2.0,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-923DC434,AWS Glue,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-1BCE765E,AWS Batch,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-7EE0C83D,AWS Lambda,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-C3AE3C99,Amazon SNS,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-4CA6B463,AWS Fargate,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-914132AE,Amazon QuickSight,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-43333DD5,Amazon Elasticache,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-7824B656,Amazon Kinesis,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-E3A6731C,AWS Lambda,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-190443D3,Amazon DynamoDB,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-62C56288,AWS Amplify,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-49FDE10E,Amazon Neptune,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-C3DC5A35,Amazon EKS,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-0C531F15,Amazon EC2,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-3168E451,Amazon Route 53,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-21E59CFF,AWS WAF,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-4B2319D2,Amazon MQ,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-DAD01DFB,Amazon VPC,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-373CE851,Amazon Kinesis,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-69F4F088,AWS Lambda,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-FC07FEF8,AWS Batch,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-7D9EE4FF,Amazon SageMaker,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-4F63FF78,Amazon MQ,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-F1D09742,AWS KMS,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-7820804F,Amazon ECS,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-2CE89E38,AWS Amplify,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-9FE44AA2,AWS Lambda,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-0DE9E1E9,Amazon Kinesis,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-DF4D2179,Amazon Redshift,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-891D6799,Amazon API Gateway,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-9FF01D09,Amazon DynamoDB,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-152E8FD3,Amazon API Gateway,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-1C17F095,Amazon MQ,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-2064CDB1,Amazon RDS,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-E4CF8799,Amazon Neptune,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-9420EE37,Amazon Lightsail,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-5EC8336A,AWS Direct Connect,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-3BFC74DC,Amazon API Gateway,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-7B44717D,Amazon CloudWatch,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-5EDA5553,Amazon SNS,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-9A320CFB,Amazon S3,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-4D6AB997,Amazon ECS,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-A4E4EFB3,Amazon DocumentDB,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-F5DD614E,Amazon DynamoDB,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-F1AF8469,AWS Lambda,IL2,Approved,Section 5.3.1,Regulatory compliance,High
