ExceptionuniqueID,csoshortname,impactlevel,ExceptionStatus,ExceptionPwsRequirement,ExceptionBasisForRequest,ExceptionSecurity
EX-508FA835,Azure Backup,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-366E4F0C,Azure Databricks,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-BA65FE68,Azure Virtual Network,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-9D929B4C,Azure Monitor,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-2F42DFCF,Azure Synapse Analytics,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-51CEADE1,Azure SignalR Service,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-F5349DFC,Azure Service Bus,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-6A05A806,Azure Service Bus,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-3DFC970E,Azure Firewall,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-8534EB18,Azure Cosmos DB,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-49A36381,Azure Firewall,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-D33A3813,Azure Private Link,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-EE3A257C,Azure Event Hubs,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-8EEC6783,Azure Databricks,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-416DCB50,Azure Stream Analytics,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-93EB8D63,Azure Backup,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-59F4E999,Azure Blob Storage,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-770573A6,Azure Data Factory,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-7A08BACD,Azure Service Bus,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-327C9C7F,Azure Synapse Analytics,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-E12A82AE,Azure Functions,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-868B3E1B,Azure Spring Apps,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-73420DC4,Azure Kubernetes Service (AKS),IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-B9FC7DA2,Azure ExpressRoute,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-888F2DDE,Azure App Service,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-822017C0,Azure Bastion,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-A6F2BC77,Azure Virtual Machines,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-BA2B99D4,Azure Advisor,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-0A3C8042,Azure API Management,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-0F8B465A,Azure Private Link,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-BC94B2C0,Azure Container Instances,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-E66C577B,Azure Analysis Services,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-31ED34AA,Azure Container Instances,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-66474CAD,Azure Arc,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-141FA4FA,Azure Batch,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-D17B0AEC,Azure Event Hubs,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-1D4C434C,Azure Traffic Manager,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-63F7D938,Azure Arc,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-A5CC80D8,Azure Logic Apps,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-1D8B23C2,Azure API Management,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-0528A625,Azure Purview,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-80638CA4,Azure Functions,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-CB6F2771,Azure Traffic Manager,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-DEF31EF1,Azure Cache for Redis,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-C3E86F51,Azure Firewall,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-D87E5953,Azure Site Recovery,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-C683D913,Azure App Service,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-166EFF19,Azure Blob Storage,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-C16490F3,Azure HDInsight,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-CF2B2CDD,Azure Functions,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-DC697221,Azure Virtual Network,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-B9CFFF2A,Azure Event Hubs,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-6FC9E0A9,Azure Databricks,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-6F67BA91,Azure Data Factory,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-3CA1498B,Azure HDInsight,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-220549FB,Azure Site Recovery,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-A97E264E,Azure Databricks,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-38369158,Azure Key Vault,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-1AAC84D2,Azure Backup,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-1B5D4719,Azure Firewall,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-0C48FD3E,Azure Synapse Analytics,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-BC80EAA7,Azure Cosmos DB,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-3F4BFDC9,Azure Cache for Redis,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-AABC3141,Azure Logic Apps,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-6BDEAD28,Azure Arc,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-64D2B875,Azure Monitor,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-6E58A760,Azure DNS,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-BD449489,Azure Virtual Network,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-127BF8B9,Azure SQL Database,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-6A4ADFA2,Azure Active Directory,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-1CEEC2DF,Azure Service Bus,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-967C0530,Azure Front Door,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-B22F6621,Azure Functions,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-419F1B58,Azure Functions,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-113AEAFD,Azure Purview,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-B21B014E,Azure Bastion,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-839DBCF1,Azure App Service,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-6496099F,Azure API Management,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-E36F49F2,Azure Databricks,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-2F2CC784,Azure API Management,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-F5DF03BB,Azure Load Balancer,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-0FB7C7EB,Azure Analysis Services,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-9168C077,Azure Purview,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-8CD01F5B,Azure SignalR Service,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-9C7BD84E,Azure Active Directory,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-994BA68B,Azure Kubernetes Service (AKS),IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-88DBFACC,Azure Machine Learning,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-1735F421,Azure SQL Database,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-06EA6170,Azure Active Directory,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-F4BCCBE6,Azure ExpressRoute,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-A901CE17,Azure Front Door,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-A63D89E7,Azure App Service,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-2B8FD1D4,Azure Advisor,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-B483558F,Azure Virtual Machines,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-00B0CC1C,Azure Virtual Machines,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-B78E4DAA,Azure Batch,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-C7BBC444,Azure Databricks,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-BD02F843,Azure SignalR Service,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-7C2B3E4F,Azure Analysis Services,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-EEE8C218,Azure Key Vault,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-51EC1D8B,Azure ExpressRoute,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-F7DE650C,Azure SignalR Service,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-5622049E,Azure Logic Apps,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-F35605E3,Azure Cosmos DB,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-7400F6B3,Azure Active Directory,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-8981F4CA,Azure HDInsight,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-F4776093,Azure Databricks,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-B40DC0E7,Azure Event Hubs,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-74F4CA35,Azure Virtual Network,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-AA31EEDF,Azure Service Bus,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-BD19106C,Azure Stream Analytics,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-31B739E2,Azure Backup,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-61E65193,Azure Firewall,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-0FD111A5,Azure Container Instances,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-4F95336E,Azure Bastion,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-6AACA74F,Azure Virtual Machines,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-919B9639,Azure Service Bus,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-D6471B02,Azure Virtual Network,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-9FE8B34A,Azure Site Recovery,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-E02604CC,Azure Virtual Machines,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-EE91C4F8,Azure Container Instances,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-D2779FA7,Azure Functions,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-1CC66D2D,Azure Private Link,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-027DAA50,Azure Arc,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-03D7F365,Azure Virtual Machines,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-C3EB1F71,Azure Active Directory,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-AE18517A,Azure Arc,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-E56C6B8A,Azure Cosmos DB,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-56B49BAE,Azure Functions,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-B908AAC1,Azure API Management,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-BF651C00,Azure Spring Apps,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-E2A36F59,Azure Machine Learning,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-90400F79,Azure Blob Storage,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-5D1D12D2,Azure Synapse Analytics,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-5C147CBF,Azure Logic Apps,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-DF1E1E20,Azure Advisor,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-4C493761,Azure Site Recovery,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-27E9020C,Azure SQL Database,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-5A1C22F5,Azure Stream Analytics,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-C3C88443,Azure Databricks,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-9F61E3D6,Azure Service Bus,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-9538A669,Azure Stream Analytics,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-2D692444,Azure DNS,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-5B52F6EF,Azure Front Door,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-8B0D1216,Azure API Management,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-6A991823,Azure Monitor,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-0B0416E7,Azure ExpressRoute,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-F7B21639,Azure Private Link,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-1E1D1CD4,Azure Backup,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-5579A13C,Azure Private Link,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-D72D800B,Azure Stream Analytics,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-A002EA1F,Azure HDInsight,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-9F518440,Azure Blob Storage,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-C49A49A8,Azure SignalR Service,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-71E746A4,Azure Event Hubs,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-0CACD6C7,Azure Event Hubs,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-FFD534D6,Azure Virtual Machines,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-5413105D,Azure Blob Storage,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-0FC71ABD,Azure ExpressRoute,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-6B75DB80,Azure Databricks,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-23EED959,Azure DNS,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-77D4E0C9,Azure Machine Learning,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-B827F4AC,Azure App Service,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-41FD1B57,Azure Advisor,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-1BA2DAB0,Azure Cosmos DB,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-99F86AC4,Azure Firewall,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-40C2245B,Azure Synapse Analytics,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-099EA849,Azure Purview,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-A0A5EF0A,Azure Data Factory,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-83F10870,Azure Backup,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-89A88A51,Azure API Management,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-5B6574E9,Azure Databricks,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-63920AB9,Azure Private Link,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-2BCCCA01,Azure Databricks,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-B9756A0A,Azure Event Hubs,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-A6700A74,Azure Synapse Analytics,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-B2EEEDA7,Azure Virtual Network,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-29142B42,Azure Event Hubs,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-930033E9,Azure Machine Learning,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-B2A36734,Azure Virtual Network,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-5374CFB8,Azure Monitor,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-40297637,Azure Event Hubs,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-91FEE1AB,Azure Active Directory,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-E2C0CCDC,Azure Site Recovery,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-51B686D4,Azure Traffic Manager,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-6A8400B1,Azure HDInsight,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-7E10BAE4,Azure App Service,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-3E750BDD,Azure Virtual Machines,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-2185432F,Azure Databricks,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-95E96D6D,Azure Virtual Machines,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-E5DFEE7F,Azure Synapse Analytics,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-3AFEB971,Azure Active Directory,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-AE5FBB94,Azure Purview,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-C355D2CF,Azure Spring Apps,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-3EAD5727,Azure Batch,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-5937A53E,Azure Monitor,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-41E8179A,Azure Site Recovery,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-5266AD92,Azure Site Recovery,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-501390A4,Azure Synapse Analytics,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-BE23B1AB,Azure Backup,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-D01C04CA,Azure Load Balancer,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-AFB4B52A,Azure Purview,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-BBDB4853,Azure Service Bus,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-A82DBEAF,Azure Analysis Services,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-53CD5D71,Azure Active Directory,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-B52839CE,Azure SQL Database,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-049D0593,Azure Backup,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-C262D4F6,Azure Event Hubs,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-57B7580A,Azure DNS,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-E9DF49DE,Azure Load Balancer,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-C9FFBA82,Azure Key Vault,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-4D7584BF,Azure Site Recovery,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-321F24E1,Azure ExpressRoute,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-48C10752,Azure Arc,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-19E00548,Azure Machine Learning,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-BF14C439,Azure Machine Learning,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-FB96FD8A,Azure Databricks,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-2CF5FF9C,Azure HDInsight,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-680961E3,Azure DNS,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-EE844225,Azure Firewall,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-D498473E,Azure ExpressRoute,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-4CC9E2B4,Azure Key Vault,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-C9AEF8FC,Azure Blob Storage,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-BA7FCC90,Azure Machine Learning,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-A8861FBD,Azure Blob Storage,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-97041B20,Azure Key Vault,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-793BBA00,Azure SignalR Service,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-24E3C8EE,Azure Private Link,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-2C7C06E8,Azure Site Recovery,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-DB88C4A1,Azure Synapse Analytics,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-A3FBC2BD,Azure Key Vault,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-2B200DAE,Azure Container Instances,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-11DFBB91,Azure Site Recovery,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-C18AB8E1,Azure Cosmos DB,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-E78F53A4,Azure DNS,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-65D4D5EE,Azure Backup,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-D7C2250F,Azure Spring Apps,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-B8FA548E,Azure API Management,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-325A8720,Azure Databricks,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-02132400,Azure Virtual Network,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-DE6B28CE,Azure Functions,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-38B14A28,Azure Spring Apps,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-BB713C6A,Azure Databricks,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-4715AB7D,Azure Service Bus,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-8461BD1F,Azure Backup,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-506FC149,Azure Logic Apps,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-925F14BC,Azure Bastion,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-7E65952E,Azure Front Door,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-0FA2EBC1,Azure Arc,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-79E8B60B,Azure Firewall,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-AEC9F516,Azure Cache for Redis,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-683A497F,Azure Databricks,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-2387E824,Azure Machine Learning,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-2C4AD74E,Azure Spring Apps,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-E7D1BA6D,Azure Key Vault,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-609C14C8,Azure SignalR Service,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-A392932C,Azure Cache for Redis,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-2E104204,Azure Data Factory,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-80B64BD1,Azure Cosmos DB,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-7A982AD0,Azure Arc,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-48DD9849,Azure Container Instances,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-0607E271,Azure DNS,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-C836E063,Azure Key Vault,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-74D7E7AB,Azure Private Link,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-37898201,Azure Service Bus,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-37E03964,Azure Load Balancer,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-E9ADA5F6,Azure Cache for Redis,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-80FCC036,Azure Monitor,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-491D88AA,Azure Spring Apps,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-B267AA0F,Azure Front Door,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-C648485D,Azure Virtual Machines,IL5,Approved,Section 5.3.1,Regulatory compliance,High
