ExceptionuniqueID,csoshortname,impactlevel,ExceptionStatus,ExceptionPwsRequirement,ExceptionBasisForRequest,ExceptionSecurity
EX-ORCL-8F713BD8,Block Volume,IL2|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-C5948D8D,WAF,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-17594C4A,Streaming,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-AA412DBD,Streaming,IL2|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-B44F0AD5,OKE,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-EFEFF5C7,Logging,IL2|IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-443A81F8,Autonomous Database,IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-CA3EB087,API Gateway,IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-9077DFA2,IAM,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-9930CB79,Block Volume,IL2|IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-FDB02124,KMS,IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-8F14CBFD,WAF,IL2|IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-0FB27BB5,Big Data Service,IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-E078A9FB,Load Balancer,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-1D53CC83,Data Safe,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-A5E3AB90,Object Storage,IL2|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-3594FB0F,Data Flow,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-558A4E93,API Gateway,IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-D36B7E1C,Data Flow,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-FB1FED69,Streaming,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-1EB3F4BD,VCN,IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-3AE3108B,Monitoring,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-BD889367,Logging,IL2|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-8324FD1A,Big Data Service,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-F2517626,VCN,IL2|IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-DAC10A43,Functions,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-ACF8AA26,Big Data Service,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-4F6AE944,Streaming,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-ADD800A5,Logging,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-B94645F7,Monitoring,IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-0EB3BA16,Monitoring,IL2|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-CFE51102,Functions,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-C8D187EE,VCN,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-822DBA55,Object Storage,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-D9F30C23,Logging,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-F52113F6,Functions,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-1FDC760C,IAM,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-4DD7CD92,IAM,IL2|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-24D50849,KMS,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-7435CB94,Streaming,IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-2D5C37B9,Block Volume,IL2|IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-BEC03207,Data Safe,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-DBF5C904,Big Data Service,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-8F3D79DD,Logging,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-784C3019,WAF,IL2|IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-A0314DF6,Logging,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-7577BDF4,Data Flow,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-E2054BF0,Autonomous Database,IL2|IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-80704DBF,Data Flow,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-5050A36E,Object Storage,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-5C1E6888,Block Volume,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-5FD42273,Monitoring,IL2|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-BD6C4319,FastConnect,IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-EBD2DB28,FastConnect,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-7A242F9A,Monitoring,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-3B9E36CC,Exadata,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-1996F3BC,Block Volume,IL2|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-A03353E5,FastConnect,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-C4DF2DF5,Object Storage,IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-F08EBA72,Compute,IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-8607F50D,Functions,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-2A3CDBA0,API Gateway,IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-2B105FBE,IAM,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-4F25C446,Compute,IL2|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-D55E67EE,WAF,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-1FF45335,Logging,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-99B9062A,Functions,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-988CCE0F,FastConnect,IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-98D5488C,Compute,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-AEDBEBA1,Compute,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-F999844C,Data Safe,IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-D27603B7,KMS,IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-DFDD9AC4,Exadata,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-E49FBB59,Exadata,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-B0E5E1CE,API Gateway,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-9D05004E,Big Data Service,IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-0EA57BAB,WAF,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-600DB501,KMS,IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-33E05364,Load Balancer,IL2|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-C78BB2E6,Object Storage,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-4D87C702,Logging,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-F75DF40F,WAF,IL2|IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-966BD521,Exadata,IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-039B3F06,KMS,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-D73478CA,Data Safe,IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-EF1F78D5,Autonomous Database,IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-3E1F583E,IAM,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-ED822E91,Object Storage,IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-B6C740B5,IAM,IL2|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-49346914,IAM,IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-21BE7447,Monitoring,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-670842E7,Big Data Service,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-632313DA,Compute,IL2|IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-896CA9DF,API Gateway,IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-3E753490,Load Balancer,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-76926BF5,Functions,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-A285B777,Block Volume,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-A3214F2A,Exadata,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-C15C9A56,Functions,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-D79B310E,Big Data Service,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-E78A748E,Data Flow,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-24194275,Logging,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-4C12C104,KMS,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-81E43EC9,Data Flow,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-E89891F1,WAF,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-C96067DE,Data Safe,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-FE4F4813,Logging,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-61C12866,Data Safe,IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-9B95823D,Logging,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-FA3FC70D,IAM,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-6C11E400,Big Data Service,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-E572AD27,Functions,IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-23FA4B27,Big Data Service,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-391DAF5A,Streaming,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-22D8F1CC,OKE,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-CCDCA3D0,Object Storage,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-E65CFC31,API Gateway,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-733C5A35,VCN,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-39383566,VCN,IL2|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-84FF404A,Exadata,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-A3AB8431,IAM,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-CFEEC9B6,Block Volume,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-896EC12D,Data Safe,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-9D9F2FF4,Big Data Service,IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-F6276D10,OKE,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-B2E69FF9,KMS,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-3A5325B7,FastConnect,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-4C66122E,Streaming,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-196AD613,Data Safe,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-F9129AFD,Load Balancer,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-6F9181F7,Streaming,IL2|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-59A50053,Logging,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-18667292,Exadata,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-E53D649B,Logging,IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-65BD87F2,Big Data Service,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-5B50B193,Load Balancer,IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-D914E1AE,Load Balancer,IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-F977869C,Monitoring,IL2|IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-B70A436E,Load Balancer,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-DF155B82,Data Safe,IL2|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-64E21EFD,Exadata,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-1C2BE7F7,Streaming,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-1C87DE98,Compute,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-4B308E8A,OKE,IL2|IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-2EB23F13,Object Storage,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-61C9F1B2,FastConnect,IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-73E1459E,Data Flow,IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-EA4A8910,Exadata,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-705BCEB8,Data Safe,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-B9DCB444,Data Safe,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-3C890E4A,Functions,IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-D03DFB2D,Data Safe,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-B39E272F,Compute,IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-EDA0A096,Exadata,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-FECF405A,Load Balancer,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-DBE51A42,Big Data Service,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-88FCF8B2,Autonomous Database,IL2|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-3ADD7D06,API Gateway,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-C244E067,Object Storage,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-8949BA2E,Compute,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-532587B1,Load Balancer,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-BD25E2BB,Data Flow,IL2|IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-AEE5A51A,Compute,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-B3D6CDEA,OKE,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-32CAEFD5,Data Flow,IL2|IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-EDBA3416,Block Volume,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-5FF0384D,VCN,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-D7C8D9F3,Data Safe,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-A357653F,Load Balancer,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-412382B0,Exadata,IL2|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-6F2AFA0F,Block Volume,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-FBC152ED,Streaming,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-D98F7DB0,Functions,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-595C0359,Exadata,IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-5357100E,IAM,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-6AA13FDA,KMS,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-1D74801E,Autonomous Database,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-9956AFFD,FastConnect,IL2|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-97FFAC00,KMS,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-F8E5EAFB,OKE,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-C0189061,Big Data Service,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-2CF63C97,OKE,IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-1BB17941,Data Flow,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-407DF4B1,Functions,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-D62CF154,VCN,IL2|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-65EE7E1A,Data Safe,IL2|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-D6ED6B1B,Load Balancer,IL2|IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-966BC13E,Monitoring,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-BDEA1E28,Big Data Service,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-1CF67148,Exadata,IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-411E1537,Big Data Service,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-4A633BC5,IAM,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-997ABFFA,Functions,IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-1E0854A8,Data Safe,IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-9554D5ED,OKE,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-FD85B4DC,Logging,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-148B3E1F,IAM,IL2|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-BB50A8C3,Data Flow,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-96ED03FA,WAF,IL2|IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-21A876F1,Logging,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-0ADAD531,Compute,IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-ABE4AA62,Load Balancer,IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-F0309515,VCN,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-A152C080,VCN,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-54977890,Logging,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-A98AB3C8,API Gateway,IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-FB9E83A6,Streaming,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-BA37E74E,Streaming,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-AAA1064E,Logging,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-4BCAF95F,Monitoring,IL2|IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-54DE8D5C,KMS,IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-4D5EA7F1,FastConnect,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-E963367F,Load Balancer,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-9FFAD74A,Data Safe,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-4372F88E,Compute,IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-37AA5C21,Block Volume,IL2|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-F5A6E575,Data Safe,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-AFDCF514,FastConnect,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-F6B10CCC,Object Storage,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-84265DD9,KMS,IL2|IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-E59B82A2,Streaming,IL2|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-8E235093,KMS,IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-FBC7843C,FastConnect,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-85228CD8,Data Flow,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-2EAAD28B,FastConnect,IL2|IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-E34B263D,VCN,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-B786A511,Logging,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-632A8CA4,KMS,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-58FD7DBA,WAF,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-88CCD770,Data Flow,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-53D24CB0,Data Flow,IL2|IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-D0DE3E64,KMS,IL2|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-2698520D,Compute,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-C6EE2FB6,Data Flow,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-0359E7F2,KMS,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-048450C3,IAM,IL2|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-4F068D04,IAM,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-5A9F1F10,WAF,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-524ED942,Big Data Service,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-6B2CB395,Streaming,IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-B1C11462,IAM,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-9EAE668B,Data Safe,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-C381714D,IAM,IL2|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-A95659CE,Monitoring,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-369841A0,OKE,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-EC6F9751,Object Storage,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-9B9C5654,IAM,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-57B921DC,FastConnect,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-CAE45E10,Functions,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-17561334,Logging,IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-F70062C6,API Gateway,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-38A2BF3C,Functions,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-12550333,Exadata,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-68AEEB9B,FastConnect,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-CFC8CE40,Streaming,IL2|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-6A19D35E,Load Balancer,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-C06CE638,Autonomous Database,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-BB046192,OKE,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-60FC91A5,Compute,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-6975E1C3,VCN,IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-50A9DC82,Data Flow,IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-5A4DBFA6,API Gateway,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-64DBBE41,Big Data Service,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-C2D44900,Object Storage,IL2|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-C0C7B064,Autonomous Database,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-CBA3F5C3,IAM,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-1980F587,Load Balancer,IL2|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-D896EA18,Big Data Service,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-B5F2C962,Monitoring,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-7FFD3500,FastConnect,IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-538C7764,Logging,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-33B8AE93,Autonomous Database,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-1177110E,Big Data Service,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-B1E82DDB,Autonomous Database,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-BCD57CD8,Exadata,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-E5F0E856,Compute,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-13F4C05F,Big Data Service,IL2|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-120F4F17,OKE,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-872A8CBC,Block Volume,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-6431DF9C,Autonomous Database,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-680231EE,Functions,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-0567E1C4,VCN,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-E23192FD,Big Data Service,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-1DCF02D3,OKE,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-E52C25AA,FastConnect,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-F162F49C,Block Volume,IL2|IL6,Approved,Section 5.3.1,Government compliance,High
