csOParentService,csoShortName,catalogitemNumber,csp,category,impactlevel,newService
Oracle Cloud Infrastructure API Gateway,API Gateway,ITEM-ORCL-00492,oracle,,IL2|IL6,TRUE
Oracle Cloud Infrastructure Streaming,Streaming,ITEM-ORCL-00493,oracle,,IL2|IL4|IL6,FALSE
Oracle Cloud Infrastructure Key Management,KMS,ITEM-ORCL-00494,oracle,,IL2|IL4|IL6,FALSE
Oracle Cloud Infrastructure Compute,Compute,ITEM-ORCL-00495,oracle,,IL4|IL5,FALSE
Oracle Cloud Infrastructure Compute,Compute,ITEM-ORCL-00496,oracle,,IL2|IL4,TRUE
Oracle Cloud Infrastructure API Gateway,API Gateway,ITEM-ORCL-00497,oracle,,IL2|IL4|IL6,FALSE
Oracle Cloud Infrastructure Data Flow,Data Flow,ITEM-ORCL-00498,oracle,,IL2|IL4|IL6,TRUE
Oracle Cloud Infrastructure Identity and Access Management,IAM,ITEM-ORCL-00499,oracle,,IL2|IL4,TRUE
Oracle Autonomous Database,Autonomous Database,ITEM-ORCL-00500,oracle,,IL2|IL4|IL5,TRUE
Oracle Cloud Infrastructure Logging,Logging,ITEM-ORCL-00501,oracle,,IL2|IL6,FALSE
Oracle Cloud Infrastructure Identity and Access Management,IAM,ITEM-ORCL-00502,oracle,,IL2|IL5|IL6,TRUE
Oracle Cloud Infrastructure Web Application Firewall,WAF,ITEM-ORCL-00503,oracle,,IL2|IL5|IL6,FALSE
Oracle Cloud Infrastructure Key Management,KMS,ITEM-ORCL-00504,oracle,,IL2|IL4|IL5,FALSE
Oracle Cloud Infrastructure Big Data Service,Big Data Service,ITEM-ORCL-00505,oracle,,IL6,TRUE
Oracle Cloud Infrastructure Monitoring,Monitoring,ITEM-ORCL-00506,oracle,,IL2|IL5,FALSE
Oracle Cloud Infrastructure Exadata Cloud Service,Exadata,ITEM-ORCL-00507,oracle,,IL4,TRUE
Oracle Autonomous Database,Autonomous Database,ITEM-ORCL-00508,oracle,,IL2|IL6,TRUE
Oracle Cloud Infrastructure Big Data Service,Big Data Service,ITEM-ORCL-00509,oracle,,IL6,FALSE
Oracle Cloud Infrastructure Data Flow,Data Flow,ITEM-ORCL-00510,oracle,,IL5,TRUE
Oracle Cloud Infrastructure Big Data Service,Big Data Service,ITEM-ORCL-00511,oracle,,IL5,FALSE
Oracle Cloud Infrastructure Key Management,KMS,ITEM-ORCL-00512,oracle,,IL4|IL6,TRUE
Oracle Cloud Infrastructure Functions,Functions,ITEM-ORCL-00513,oracle,,IL2|IL6,TRUE
Oracle Autonomous Database,Autonomous Database,ITEM-ORCL-00514,oracle,,IL4|IL5|IL6,TRUE
Oracle Cloud Infrastructure Object Storage,Object Storage,ITEM-ORCL-00515,oracle,,IL2|IL5,FALSE
Oracle Cloud Infrastructure FastConnect,FastConnect,ITEM-ORCL-00516,oracle,,IL4|IL5|IL6,FALSE
Oracle Cloud Infrastructure Object Storage,Object Storage,ITEM-ORCL-00517,oracle,,IL4|IL5,TRUE
Oracle Cloud Infrastructure Monitoring,Monitoring,ITEM-ORCL-00518,oracle,,IL2|IL4|IL5,FALSE
Oracle Cloud Infrastructure Virtual Cloud Network,VCN,ITEM-ORCL-00519,oracle,,IL2|IL4|IL5,TRUE
Oracle Cloud Infrastructure Virtual Cloud Network,VCN,ITEM-ORCL-00520,oracle,,IL5|IL6,TRUE
Oracle Cloud Infrastructure Data Safe,Data Safe,ITEM-ORCL-00521,oracle,,IL2|IL5|IL6,FALSE
Oracle Cloud Infrastructure Object Storage,Object Storage,ITEM-ORCL-00522,oracle,,IL6,TRUE
Oracle Cloud Infrastructure Virtual Cloud Network,VCN,ITEM-ORCL-00523,oracle,,IL2|IL4|IL6,TRUE
Oracle Cloud Infrastructure Big Data Service,Big Data Service,ITEM-ORCL-00524,oracle,,IL6,FALSE
Oracle Cloud Infrastructure Web Application Firewall,WAF,ITEM-ORCL-00525,oracle,,IL5|IL6,FALSE
Oracle Cloud Infrastructure Data Flow,Data Flow,ITEM-ORCL-00526,oracle,,IL4|IL5,TRUE
Oracle Cloud Infrastructure Virtual Cloud Network,VCN,ITEM-ORCL-00527,oracle,,IL4,TRUE
Oracle Cloud Infrastructure Functions,Functions,ITEM-ORCL-00528,oracle,,IL2|IL5|IL6,FALSE
Oracle Cloud Infrastructure Big Data Service,Big Data Service,ITEM-ORCL-00529,oracle,,IL6,TRUE
Oracle Cloud Infrastructure Key Management,KMS,ITEM-ORCL-00530,oracle,,IL5|IL6,FALSE
Oracle Cloud Infrastructure API Gateway,API Gateway,ITEM-ORCL-00531,oracle,,IL5|IL6,FALSE
Oracle Cloud Infrastructure Block Volumes,Block Volume,ITEM-ORCL-00532,oracle,,IL4|IL5,TRUE
Oracle Cloud Infrastructure API Gateway,API Gateway,ITEM-ORCL-00533,oracle,,IL2,FALSE
Oracle Cloud Infrastructure Object Storage,Object Storage,ITEM-ORCL-00534,oracle,,IL6,FALSE
Oracle Cloud Infrastructure Identity and Access Management,IAM,ITEM-ORCL-00535,oracle,,IL2|IL5|IL6,TRUE
Oracle Cloud Infrastructure Functions,Functions,ITEM-ORCL-00536,oracle,,IL4,FALSE
Oracle Cloud Infrastructure Data Safe,Data Safe,ITEM-ORCL-00537,oracle,,IL2,TRUE
Oracle Cloud Infrastructure Exadata Cloud Service,Exadata,ITEM-ORCL-00538,oracle,,IL2|IL4|IL5,FALSE
Oracle Cloud Infrastructure Monitoring,Monitoring,ITEM-ORCL-00539,oracle,,IL2|IL4|IL6,TRUE
Oracle Cloud Infrastructure Key Management,KMS,ITEM-ORCL-00540,oracle,,IL2|IL6,FALSE
Oracle Cloud Infrastructure Big Data Service,Big Data Service,ITEM-ORCL-00541,oracle,,IL2|IL5|IL6,TRUE
Oracle Cloud Infrastructure Identity and Access Management,IAM,ITEM-ORCL-00542,oracle,,IL5,TRUE
Oracle Cloud Infrastructure Big Data Service,Big Data Service,ITEM-ORCL-00543,oracle,,IL4|IL6,TRUE
Oracle Autonomous Database,Autonomous Database,ITEM-ORCL-00544,oracle,,IL2|IL5|IL6,FALSE
Oracle Cloud Infrastructure Load Balancing,Load Balancer,ITEM-ORCL-00545,oracle,,IL2|IL4|IL5,TRUE
Oracle Cloud Infrastructure Block Volumes,Block Volume,ITEM-ORCL-00546,oracle,,IL4|IL6,FALSE
Oracle Cloud Infrastructure API Gateway,API Gateway,ITEM-ORCL-00547,oracle,,IL4,FALSE
Oracle Cloud Infrastructure Big Data Service,Big Data Service,ITEM-ORCL-00548,oracle,,IL2|IL5,FALSE
Oracle Cloud Infrastructure FastConnect,FastConnect,ITEM-ORCL-00549,oracle,,IL4|IL5|IL6,TRUE
Oracle Cloud Infrastructure Container Engine for Kubernetes,OKE,ITEM-ORCL-00550,oracle,,IL4,TRUE
Oracle Cloud Infrastructure Logging,Logging,ITEM-ORCL-00551,oracle,,IL5|IL6,TRUE
Oracle Cloud Infrastructure Streaming,Streaming,ITEM-ORCL-00552,oracle,,IL4,TRUE
Oracle Cloud Infrastructure Block Volumes,Block Volume,ITEM-ORCL-00553,oracle,,IL4,TRUE
Oracle Cloud Infrastructure Exadata Cloud Service,Exadata,ITEM-ORCL-00554,oracle,,IL2,TRUE
Oracle Cloud Infrastructure Exadata Cloud Service,Exadata,ITEM-ORCL-00555,oracle,,IL5,TRUE
Oracle Cloud Infrastructure Web Application Firewall,WAF,ITEM-ORCL-00556,oracle,,IL4|IL5|IL6,TRUE
Oracle Cloud Infrastructure Exadata Cloud Service,Exadata,ITEM-ORCL-00557,oracle,,IL4|IL6,TRUE
Oracle Autonomous Database,Autonomous Database,ITEM-ORCL-00558,oracle,,IL2|IL5|IL6,FALSE
Oracle Cloud Infrastructure Compute,Compute,ITEM-ORCL-00559,oracle,,IL4|IL5|IL6,FALSE
Oracle Cloud Infrastructure Compute,Compute,ITEM-ORCL-00560,oracle,,IL4|IL5|IL6,TRUE
Oracle Cloud Infrastructure Data Safe,Data Safe,ITEM-ORCL-00561,oracle,,IL2|IL5,TRUE
Oracle Cloud Infrastructure Key Management,KMS,ITEM-ORCL-00562,oracle,,IL4|IL5,FALSE
Oracle Cloud Infrastructure Container Engine for Kubernetes,OKE,ITEM-ORCL-00563,oracle,,IL4,TRUE
Oracle Cloud Infrastructure Streaming,Streaming,ITEM-ORCL-00564,oracle,,IL2|IL6,FALSE
Oracle Cloud Infrastructure Key Management,KMS,ITEM-ORCL-00565,oracle,,IL2|IL5,TRUE
Oracle Cloud Infrastructure Block Volumes,Block Volume,ITEM-ORCL-00566,oracle,,IL5,TRUE
Oracle Cloud Infrastructure Virtual Cloud Network,VCN,ITEM-ORCL-00567,oracle,,IL2,TRUE
Oracle Cloud Infrastructure Big Data Service,Big Data Service,ITEM-ORCL-00568,oracle,,IL2|IL4,TRUE
Oracle Cloud Infrastructure Data Safe,Data Safe,ITEM-ORCL-00569,oracle,,IL6,TRUE
Oracle Cloud Infrastructure Object Storage,Object Storage,ITEM-ORCL-00570,oracle,,IL2|IL4|IL6,TRUE
Oracle Cloud Infrastructure Key Management,KMS,ITEM-ORCL-00571,oracle,,IL2|IL4|IL6,TRUE
Oracle Cloud Infrastructure Monitoring,Monitoring,ITEM-ORCL-00572,oracle,,IL5,FALSE
Oracle Autonomous Database,Autonomous Database,ITEM-ORCL-00573,oracle,,IL6,FALSE
Oracle Cloud Infrastructure Exadata Cloud Service,Exadata,ITEM-ORCL-00574,oracle,,IL4|IL5,FALSE
Oracle Cloud Infrastructure Streaming,Streaming,ITEM-ORCL-00575,oracle,,IL2|IL5,FALSE
Oracle Cloud Infrastructure Monitoring,Monitoring,ITEM-ORCL-00576,oracle,,IL6,TRUE
Oracle Cloud Infrastructure Data Flow,Data Flow,ITEM-ORCL-00577,oracle,,IL2,TRUE
Oracle Cloud Infrastructure API Gateway,API Gateway,ITEM-ORCL-00578,oracle,,IL4,TRUE
Oracle Cloud Infrastructure Functions,Functions,ITEM-ORCL-00579,oracle,,IL2|IL4,TRUE
Oracle Autonomous Database,Autonomous Database,ITEM-ORCL-00580,oracle,,IL2|IL4|IL5,FALSE
Oracle Cloud Infrastructure Logging,Logging,ITEM-ORCL-00581,oracle,,IL4|IL6,TRUE
Oracle Cloud Infrastructure Exadata Cloud Service,Exadata,ITEM-ORCL-00582,oracle,,IL2|IL4|IL5,FALSE
Oracle Cloud Infrastructure Streaming,Streaming,ITEM-ORCL-00583,oracle,,IL4|IL5,FALSE
Oracle Cloud Infrastructure Data Flow,Data Flow,ITEM-ORCL-00584,oracle,,IL6,FALSE
Oracle Cloud Infrastructure Logging,Logging,ITEM-ORCL-00585,oracle,,IL2,TRUE
Oracle Cloud Infrastructure Logging,Logging,ITEM-ORCL-00586,oracle,,IL2|IL6,TRUE
Oracle Cloud Infrastructure FastConnect,FastConnect,ITEM-ORCL-00587,oracle,,IL2|IL4|IL6,FALSE
Oracle Cloud Infrastructure Big Data Service,Big Data Service,ITEM-ORCL-00588,oracle,,IL4|IL5|IL6,FALSE
Oracle Cloud Infrastructure Exadata Cloud Service,Exadata,ITEM-ORCL-00589,oracle,,IL2,FALSE
Oracle Cloud Infrastructure Exadata Cloud Service,Exadata,ITEM-ORCL-00590,oracle,,IL4|IL5|IL6,TRUE
Oracle Cloud Infrastructure Big Data Service,Big Data Service,ITEM-ORCL-00591,oracle,,IL6,FALSE
Oracle Cloud Infrastructure Object Storage,Object Storage,ITEM-ORCL-00592,oracle,,IL2|IL5|IL6,FALSE
Oracle Cloud Infrastructure API Gateway,API Gateway,ITEM-ORCL-00593,oracle,,IL2|IL4|IL5,TRUE
Oracle Cloud Infrastructure Big Data Service,Big Data Service,ITEM-ORCL-00594,oracle,,IL2|IL4|IL5,TRUE
Oracle Cloud Infrastructure Monitoring,Monitoring,ITEM-ORCL-00595,oracle,,IL4|IL5|IL6,TRUE
Oracle Cloud Infrastructure Functions,Functions,ITEM-ORCL-00596,oracle,,IL4|IL5|IL6,TRUE
Oracle Cloud Infrastructure Load Balancing,Load Balancer,ITEM-ORCL-00597,oracle,,IL4|IL5,FALSE
Oracle Cloud Infrastructure Exadata Cloud Service,Exadata,ITEM-ORCL-00598,oracle,,IL4,TRUE
Oracle Cloud Infrastructure Data Flow,Data Flow,ITEM-ORCL-00599,oracle,,IL5,TRUE
Oracle Cloud Infrastructure Container Engine for Kubernetes,OKE,ITEM-ORCL-00600,oracle,,IL2|IL4|IL6,FALSE
Oracle Cloud Infrastructure FastConnect,FastConnect,ITEM-ORCL-00601,oracle,,IL2|IL4|IL5,TRUE
Oracle Cloud Infrastructure Data Safe,Data Safe,ITEM-ORCL-00602,oracle,,IL5|IL6,FALSE
Oracle Cloud Infrastructure Data Flow,Data Flow,ITEM-ORCL-00603,oracle,,IL2|IL4|IL6,FALSE
Oracle Cloud Infrastructure Data Flow,Data Flow,ITEM-ORCL-00604,oracle,,IL4,FALSE
Oracle Cloud Infrastructure Block Volumes,Block Volume,ITEM-ORCL-00605,oracle,,IL4|IL6,FALSE
Oracle Cloud Infrastructure Data Flow,Data Flow,ITEM-ORCL-00606,oracle,,IL4|IL5,FALSE
Oracle Cloud Infrastructure FastConnect,FastConnect,ITEM-ORCL-00607,oracle,,IL4|IL6,FALSE
Oracle Cloud Infrastructure Compute,Compute,ITEM-ORCL-00608,oracle,,IL4,FALSE
Oracle Cloud Infrastructure Identity and Access Management,IAM,ITEM-ORCL-00609,oracle,,IL5,TRUE
Oracle Cloud Infrastructure Big Data Service,Big Data Service,ITEM-ORCL-00610,oracle,,IL2,FALSE
Oracle Cloud Infrastructure Virtual Cloud Network,VCN,ITEM-ORCL-00611,oracle,,IL2|IL4|IL6,FALSE
Oracle Cloud Infrastructure Virtual Cloud Network,VCN,ITEM-ORCL-00612,oracle,,IL2|IL4|IL6,FALSE
Oracle Cloud Infrastructure Compute,Compute,ITEM-ORCL-00613,oracle,,IL4,TRUE
Oracle Cloud Infrastructure Data Flow,Data Flow,ITEM-ORCL-00614,oracle,,IL2|IL4|IL5,FALSE
Oracle Cloud Infrastructure Functions,Functions,ITEM-ORCL-00615,oracle,,IL2|IL4,FALSE
Oracle Cloud Infrastructure Exadata Cloud Service,Exadata,ITEM-ORCL-00616,oracle,,IL2|IL6,TRUE
Oracle Cloud Infrastructure Exadata Cloud Service,Exadata,ITEM-ORCL-00617,oracle,,IL2|IL5,FALSE
Oracle Cloud Infrastructure Virtual Cloud Network,VCN,ITEM-ORCL-00618,oracle,,IL5,FALSE
Oracle Cloud Infrastructure Block Volumes,Block Volume,ITEM-ORCL-00619,oracle,,IL2|IL5|IL6,FALSE
Oracle Cloud Infrastructure Big Data Service,Big Data Service,ITEM-ORCL-00620,oracle,,IL2|IL5|IL6,FALSE
Oracle Autonomous Database,Autonomous Database,ITEM-ORCL-00621,oracle,,IL4,FALSE
Oracle Cloud Infrastructure Compute,Compute,ITEM-ORCL-00622,oracle,,IL2|IL4,FALSE
Oracle Cloud Infrastructure API Gateway,API Gateway,ITEM-ORCL-00623,oracle,,IL2|IL4|IL5,TRUE
Oracle Cloud Infrastructure Streaming,Streaming,ITEM-ORCL-00624,oracle,,IL4|IL5,FALSE
Oracle Autonomous Database,Autonomous Database,ITEM-ORCL-00625,oracle,,IL5,FALSE
Oracle Cloud Infrastructure Data Flow,Data Flow,ITEM-ORCL-00626,oracle,,IL2|IL5|IL6,FALSE
Oracle Cloud Infrastructure Web Application Firewall,WAF,ITEM-ORCL-00627,oracle,,IL4|IL5,TRUE
Oracle Cloud Infrastructure Logging,Logging,ITEM-ORCL-00628,oracle,,IL2|IL5,FALSE
Oracle Autonomous Database,Autonomous Database,ITEM-ORCL-00629,oracle,,IL6,TRUE
Oracle Cloud Infrastructure Virtual Cloud Network,VCN,ITEM-ORCL-00630,oracle,,IL4|IL5|IL6,FALSE
Oracle Cloud Infrastructure Compute,Compute,ITEM-ORCL-00631,oracle,,IL2,FALSE
Oracle Cloud Infrastructure Big Data Service,Big Data Service,ITEM-ORCL-00632,oracle,,IL2|IL4,TRUE
Oracle Cloud Infrastructure Monitoring,Monitoring,ITEM-ORCL-00633,oracle,,IL4,TRUE
Oracle Cloud Infrastructure Object Storage,Object Storage,ITEM-ORCL-00634,oracle,,IL4,FALSE
Oracle Cloud Infrastructure Data Flow,Data Flow,ITEM-ORCL-00635,oracle,,IL4,FALSE
Oracle Cloud Infrastructure Virtual Cloud Network,VCN,ITEM-ORCL-00636,oracle,,IL4|IL5|IL6,FALSE
Oracle Autonomous Database,Autonomous Database,ITEM-ORCL-00637,oracle,,IL2,TRUE
Oracle Cloud Infrastructure Compute,Compute,ITEM-ORCL-00638,oracle,,IL4|IL5|IL6,TRUE
Oracle Cloud Infrastructure Monitoring,Monitoring,ITEM-ORCL-00639,oracle,,IL2|IL4|IL6,FALSE
Oracle Cloud Infrastructure Key Management,KMS,ITEM-ORCL-00640,oracle,,IL4|IL6,TRUE
Oracle Cloud Infrastructure Monitoring,Monitoring,ITEM-ORCL-00641,oracle,,IL2|IL5,FALSE
Oracle Cloud Infrastructure Exadata Cloud Service,Exadata,ITEM-ORCL-00642,oracle,,IL2|IL5,FALSE
Oracle Cloud Infrastructure Data Safe,Data Safe,ITEM-ORCL-00643,oracle,,IL4|IL5|IL6,FALSE
Oracle Cloud Infrastructure Identity and Access Management,IAM,ITEM-ORCL-00644,oracle,,IL6,FALSE
Oracle Cloud Infrastructure Virtual Cloud Network,VCN,ITEM-ORCL-00645,oracle,,IL5,TRUE
Oracle Cloud Infrastructure Virtual Cloud Network,VCN,ITEM-ORCL-00646,oracle,,IL4,TRUE
Oracle Cloud Infrastructure Big Data Service,Big Data Service,ITEM-ORCL-00647,oracle,,IL5|IL6,FALSE
Oracle Cloud Infrastructure Big Data Service,Big Data Service,ITEM-ORCL-00648,oracle,,IL4|IL5,TRUE
Oracle Cloud Infrastructure Object Storage,Object Storage,ITEM-ORCL-00649,oracle,,IL2,TRUE
Oracle Cloud Infrastructure Big Data Service,Big Data Service,ITEM-ORCL-00650,oracle,,IL5,FALSE
Oracle Cloud Infrastructure Key Management,KMS,ITEM-ORCL-00651,oracle,,IL2|IL4|IL6,FALSE
Oracle Cloud Infrastructure Load Balancing,Load Balancer,ITEM-ORCL-00652,oracle,,IL4|IL5,TRUE
Oracle Cloud Infrastructure Identity and Access Management,IAM,ITEM-ORCL-00653,oracle,,IL5|IL6,FALSE
Oracle Cloud Infrastructure Data Safe,Data Safe,ITEM-ORCL-00654,oracle,,IL4|IL5,FALSE
Oracle Cloud Infrastructure Web Application Firewall,WAF,ITEM-ORCL-00655,oracle,,IL4,FALSE
Oracle Cloud Infrastructure API Gateway,API Gateway,ITEM-ORCL-00656,oracle,,IL4|IL5|IL6,TRUE
Oracle Cloud Infrastructure Data Safe,Data Safe,ITEM-ORCL-00657,oracle,,IL4|IL6,FALSE
Oracle Cloud Infrastructure Data Safe,Data Safe,ITEM-ORCL-00658,oracle,,IL4|IL5,FALSE
Oracle Cloud Infrastructure Block Volumes,Block Volume,ITEM-ORCL-00659,oracle,,IL5|IL6,TRUE
Oracle Cloud Infrastructure API Gateway,API Gateway,ITEM-ORCL-00660,oracle,,IL4|IL5,TRUE
Oracle Cloud Infrastructure Compute,Compute,ITEM-ORCL-00661,oracle,,IL4|IL5,FALSE
Oracle Cloud Infrastructure Functions,Functions,ITEM-ORCL-00662,oracle,,IL2|IL4|IL6,TRUE
Oracle Cloud Infrastructure Streaming,Streaming,ITEM-ORCL-00663,oracle,,IL4|IL5|IL6,TRUE
Oracle Cloud Infrastructure Container Engine for Kubernetes,OKE,ITEM-ORCL-00664,oracle,,IL4,FALSE
Oracle Cloud Infrastructure Exadata Cloud Service,Exadata,ITEM-ORCL-00665,oracle,,IL6,TRUE
Oracle Cloud Infrastructure Logging,Logging,ITEM-ORCL-00666,oracle,,IL2|IL5,TRUE
Oracle Cloud Infrastructure Data Safe,Data Safe,ITEM-ORCL-00667,oracle,,IL4|IL5,FALSE
Oracle Cloud Infrastructure Object Storage,Object Storage,ITEM-ORCL-00668,oracle,,IL4,TRUE
Oracle Cloud Infrastructure Compute,Compute,ITEM-ORCL-00669,oracle,,IL4,FALSE
Oracle Cloud Infrastructure Streaming,Streaming,ITEM-ORCL-00670,oracle,,IL2,FALSE
Oracle Cloud Infrastructure API Gateway,API Gateway,ITEM-ORCL-00671,oracle,,IL2,TRUE
Oracle Cloud Infrastructure Big Data Service,Big Data Service,ITEM-ORCL-00672,oracle,,IL4|IL5|IL6,FALSE
Oracle Cloud Infrastructure Identity and Access Management,IAM,ITEM-ORCL-00673,oracle,,IL2|IL4|IL5,FALSE
Oracle Cloud Infrastructure Monitoring,Monitoring,ITEM-ORCL-00674,oracle,,IL4,TRUE
Oracle Cloud Infrastructure Block Volumes,Block Volume,ITEM-ORCL-00675,oracle,,IL2|IL4|IL5,FALSE
Oracle Cloud Infrastructure Data Safe,Data Safe,ITEM-ORCL-00676,oracle,,IL5,FALSE
Oracle Cloud Infrastructure Object Storage,Object Storage,ITEM-ORCL-00677,oracle,,IL2|IL6,FALSE
Oracle Autonomous Database,Autonomous Database,ITEM-ORCL-00678,oracle,,IL4|IL5|IL6,FALSE
Oracle Cloud Infrastructure Key Management,KMS,ITEM-ORCL-00679,oracle,,IL5,FALSE
Oracle Autonomous Database,Autonomous Database,ITEM-ORCL-00680,oracle,,IL5|IL6,TRUE
Oracle Cloud Infrastructure Block Volumes,Block Volume,ITEM-ORCL-00681,oracle,,IL4|IL5|IL6,TRUE
Oracle Cloud Infrastructure Data Flow,Data Flow,ITEM-ORCL-00682,oracle,,IL2|IL4|IL5,FALSE
Oracle Cloud Infrastructure Big Data Service,Big Data Service,ITEM-ORCL-00683,oracle,,IL2|IL4|IL6,TRUE
Oracle Cloud Infrastructure Identity and Access Management,IAM,ITEM-ORCL-00684,oracle,,IL2,FALSE
Oracle Cloud Infrastructure Virtual Cloud Network,VCN,ITEM-ORCL-00685,oracle,,IL2|IL4,FALSE
Oracle Cloud Infrastructure Exadata Cloud Service,Exadata,ITEM-ORCL-00686,oracle,,IL5|IL6,TRUE
Oracle Cloud Infrastructure Block Volumes,Block Volume,ITEM-ORCL-00687,oracle,,IL2|IL4|IL6,FALSE
Oracle Cloud Infrastructure Streaming,Streaming,ITEM-ORCL-00688,oracle,,IL4,FALSE
Oracle Cloud Infrastructure Load Balancing,Load Balancer,ITEM-ORCL-00689,oracle,,IL2|IL4|IL6,FALSE
Oracle Cloud Infrastructure Container Engine for Kubernetes,OKE,ITEM-ORCL-00690,oracle,,IL2|IL4|IL5,FALSE
Oracle Cloud Infrastructure Exadata Cloud Service,Exadata,ITEM-ORCL-00691,oracle,,IL2|IL4|IL5,TRUE
Oracle Cloud Infrastructure Load Balancing,Load Balancer,ITEM-ORCL-00692,oracle,,IL5|IL6,FALSE
Oracle Cloud Infrastructure Load Balancing,Load Balancer,ITEM-ORCL-00693,oracle,,IL4|IL5|IL6,TRUE
Oracle Cloud Infrastructure Web Application Firewall,WAF,ITEM-ORCL-00694,oracle,,IL2|IL5,TRUE
Oracle Cloud Infrastructure Container Engine for Kubernetes,OKE,ITEM-ORCL-00695,oracle,,IL4|IL5|IL6,FALSE
Oracle Cloud Infrastructure FastConnect,FastConnect,ITEM-ORCL-00696,oracle,,IL2|IL4|IL5,FALSE
Oracle Cloud Infrastructure Identity and Access Management,IAM,ITEM-ORCL-00697,oracle,,IL2|IL5|IL6,FALSE
Oracle Cloud Infrastructure Key Management,KMS,ITEM-ORCL-00698,oracle,,IL2|IL4|IL5,FALSE
Oracle Cloud Infrastructure Monitoring,Monitoring,ITEM-ORCL-00699,oracle,,IL5,FALSE
Oracle Cloud Infrastructure API Gateway,API Gateway,ITEM-ORCL-00700,oracle,,IL6,TRUE
Oracle Cloud Infrastructure Load Balancing,Load Balancer,ITEM-ORCL-00701,oracle,,IL2|IL5|IL6,FALSE
Oracle Autonomous Database,Autonomous Database,ITEM-ORCL-00702,oracle,,IL4|IL5,FALSE
Oracle Cloud Infrastructure Big Data Service,Big Data Service,ITEM-ORCL-00703,oracle,,IL2|IL5,TRUE
Oracle Cloud Infrastructure Compute,Compute,ITEM-ORCL-00704,oracle,,IL4,TRUE
Oracle Cloud Infrastructure Web Application Firewall,WAF,ITEM-ORCL-00705,oracle,,IL5,TRUE
Oracle Cloud Infrastructure Monitoring,Monitoring,ITEM-ORCL-00706,oracle,,IL4|IL5,TRUE
Oracle Cloud Infrastructure API Gateway,API Gateway,ITEM-ORCL-00707,oracle,,IL5|IL6,TRUE
Oracle Autonomous Database,Autonomous Database,ITEM-ORCL-00708,oracle,,IL4|IL5,TRUE
Oracle Cloud Infrastructure Web Application Firewall,WAF,ITEM-ORCL-00709,oracle,,IL6,TRUE
Oracle Cloud Infrastructure Streaming,Streaming,ITEM-ORCL-00710,oracle,,IL2|IL4|IL5,FALSE
Oracle Autonomous Database,Autonomous Database,ITEM-ORCL-00711,oracle,,IL2|IL4|IL6,TRUE
Oracle Cloud Infrastructure Streaming,Streaming,ITEM-ORCL-00712,oracle,,IL2|IL6,FALSE
Oracle Cloud Infrastructure Web Application Firewall,WAF,ITEM-ORCL-00713,oracle,,IL2|IL4|IL6,FALSE
Oracle Cloud Infrastructure Container Engine for Kubernetes,OKE,ITEM-ORCL-00714,oracle,,IL4|IL6,TRUE
Oracle Cloud Infrastructure API Gateway,API Gateway,ITEM-ORCL-00715,oracle,,IL2|IL6,FALSE
Oracle Cloud Infrastructure Data Flow,Data Flow,ITEM-ORCL-00716,oracle,,IL4,TRUE
Oracle Cloud Infrastructure Streaming,Streaming,ITEM-ORCL-00717,oracle,,IL2|IL4|IL6,TRUE
Oracle Cloud Infrastructure Virtual Cloud Network,VCN,ITEM-ORCL-00718,oracle,,IL2|IL4|IL6,TRUE
Oracle Cloud Infrastructure Logging,Logging,ITEM-ORCL-00719,oracle,,IL4|IL5|IL6,TRUE
Oracle Cloud Infrastructure Logging,Logging,ITEM-ORCL-00720,oracle,,IL4|IL5|IL6,TRUE
Oracle Cloud Infrastructure Big Data Service,Big Data Service,ITEM-ORCL-00721,oracle,,IL2|IL5,FALSE
Oracle Cloud Infrastructure Load Balancing,Load Balancer,ITEM-ORCL-00722,oracle,,IL5|IL6,FALSE
Oracle Cloud Infrastructure Load Balancing,Load Balancer,ITEM-ORCL-00723,oracle,,IL5,FALSE
Oracle Cloud Infrastructure Identity and Access Management,IAM,ITEM-ORCL-00724,oracle,,IL4,TRUE
Oracle Cloud Infrastructure Key Management,KMS,ITEM-ORCL-00725,oracle,,IL5|IL6,FALSE
Oracle Cloud Infrastructure Web Application Firewall,WAF,ITEM-ORCL-00726,oracle,,IL2|IL6,TRUE
Oracle Cloud Infrastructure Load Balancing,Load Balancer,ITEM-ORCL-00727,oracle,,IL2|IL5|IL6,FALSE
Oracle Cloud Infrastructure Logging,Logging,ITEM-ORCL-00728,oracle,,IL2|IL6,TRUE
Oracle Cloud Infrastructure Streaming,Streaming,ITEM-ORCL-00729,oracle,,IL2|IL5,TRUE
Oracle Cloud Infrastructure Streaming,Streaming,ITEM-ORCL-00730,oracle,,IL2|IL6,FALSE
Oracle Cloud Infrastructure Block Volumes,Block Volume,ITEM-ORCL-00731,oracle,,IL2|IL4|IL5,TRUE
Oracle Cloud Infrastructure Web Application Firewall,WAF,ITEM-ORCL-00732,oracle,,IL2|IL4|IL5,FALSE
Oracle Cloud Infrastructure Load Balancing,Load Balancer,ITEM-ORCL-00733,oracle,,IL4|IL6,TRUE
Oracle Cloud Infrastructure Functions,Functions,ITEM-ORCL-00734,oracle,,IL4,TRUE
Oracle Cloud Infrastructure Virtual Cloud Network,VCN,ITEM-ORCL-00735,oracle,,IL4|IL5,TRUE
Oracle Cloud Infrastructure Monitoring,Monitoring,ITEM-ORCL-00736,oracle,,IL5|IL6,FALSE
