csOParentService,csoShortName,catalogitemNumber,csp,category,impactlevel,newService
,Amazon S3,ITEM-00796,aws,,IL2|IL4|IL6,TRUE
,Amazon Elasticache,ITEM-00797,aws,,IL4|IL6,FALSE
,AWS Glue DataBrew,ITEM-00798,aws,,IL2|IL5,FALSE
,Amazon DynamoDB,ITEM-00799,aws,,IL4|IL5|IL6,FALSE
,Amazon API Gateway,ITEM-00800,aws,,IL4,TRUE
,Amazon DocumentDB,ITEM-00801,aws,,IL5|IL6,TRUE
,AWS Fargate,ITEM-00802,aws,,IL2|IL6,TRUE
,AWS Fargate,ITEM-00803,aws,,IL4,FALSE
,Amazon SNS,ITEM-00804,aws,,IL2,TRUE
,Amazon DynamoDB,ITEM-00805,aws,,IL2|IL4|IL5,TRUE
,AWS Glue,ITEM-00806,aws,,IL2|IL4|IL6,TRUE
,Amazon AppStream 2.0,ITEM-00807,aws,,IL4|IL6,FALSE
,Amazon Redshift,ITEM-00808,aws,,IL4|IL5|IL6,FALSE
,AWS Step Functions,ITEM-00809,aws,,IL4|IL5,TRUE
,AWS Glue,ITEM-00810,aws,,IL2,FALSE
,AWS Elastic Beanstalk,ITEM-00811,aws,,IL2|IL4,FALSE
,AWS IAM,ITEM-00812,aws,,IL4|IL6,TRUE
,Amazon AppStream 2.0,ITEM-00813,aws,,IL6,FALSE
,Amazon Aurora,ITEM-00814,aws,,IL5|IL6,FALSE
,Amazon VPC,ITEM-00815,aws,,IL2|IL4|IL6,FALSE
,Amazon DocumentDB,ITEM-00816,aws,,IL2|IL4|IL5,TRUE
,AWS Lambda,ITEM-00817,aws,,IL4|IL6,FALSE
,AWS AppSync,ITEM-00818,aws,,IL4|IL5|IL6,FALSE
,Amazon VPC,ITEM-00819,aws,,IL2,FALSE
,AWS WAF,ITEM-00820,aws,,IL2|IL6,FALSE
,AWS Lake Formation,ITEM-00821,aws,,IL6,FALSE
,Amazon EKS,ITEM-00822,aws,,IL2,FALSE
,AWS Glue,ITEM-00823,aws,,IL5|IL6,TRUE
,AWS WAF,ITEM-00824,aws,,IL4|IL5,FALSE
,AWS Elastic Beanstalk,ITEM-00825,aws,,IL4|IL5|IL6,TRUE
,AWS AppSync,ITEM-00826,aws,,IL6,TRUE
,AWS Glue DataBrew,ITEM-00827,aws,,IL4|IL5|IL6,FALSE
,Amazon Lightsail,ITEM-00828,aws,,IL2|IL5|IL6,TRUE
,Amazon DocumentDB,ITEM-00829,aws,,IL4,FALSE
,AWS AppSync,ITEM-00830,aws,,IL5,FALSE
,Amazon API Gateway,ITEM-00831,aws,,IL4,TRUE
,Amazon Kinesis,ITEM-00832,aws,,IL2|IL5|IL6,FALSE
,AWS AppSync,ITEM-00833,aws,,IL6,TRUE
,Amazon CloudWatch,ITEM-00834,aws,,IL6,TRUE
,Amazon CloudFront,ITEM-00835,aws,,IL4,FALSE
,AWS Lake Formation,ITEM-00836,aws,,IL6,FALSE
,Amazon DocumentDB,ITEM-00837,aws,,IL2,TRUE
,Amazon Neptune,ITEM-00838,aws,,IL2,TRUE
,AWS Fargate,ITEM-00839,aws,,IL2|IL4,FALSE
,Amazon ECS,ITEM-00840,aws,,IL2|IL4|IL6,TRUE
,AWS Lambda,ITEM-00841,aws,,IL6,TRUE
,AWS KMS,ITEM-00842,aws,,IL4|IL5|IL6,TRUE
,Amazon Kinesis,ITEM-00843,aws,,IL4|IL5|IL6,FALSE
,Amazon SQS,ITEM-00844,aws,,IL2|IL4|IL6,TRUE
,AWS Lake Formation,ITEM-00845,aws,,IL2|IL5|IL6,TRUE
,AWS WAF,ITEM-00846,aws,,IL5|IL6,TRUE
,Amazon Aurora,ITEM-00847,aws,,IL2|IL5,TRUE
,AWS Batch,ITEM-00848,aws,,IL4|IL5|IL6,TRUE
,Amazon Route 53,ITEM-00849,aws,,IL6,TRUE
,AWS Amplify,ITEM-00850,aws,,IL5,FALSE
,Amazon SQS,ITEM-00851,aws,,IL4|IL5|IL6,TRUE
,Amazon Athena,ITEM-00852,aws,,IL2|IL4,FALSE
,Amazon CloudWatch,ITEM-00853,aws,,IL2|IL4|IL6,FALSE
,AWS WAF,ITEM-00854,aws,,IL6,FALSE
,AWS Glue,ITEM-00855,aws,,IL4|IL5,FALSE
,Amazon Elasticache,ITEM-00856,aws,,IL2|IL4|IL6,FALSE
,AWS Fargate,ITEM-00857,aws,,IL2|IL4|IL5,TRUE
,Amazon RDS,ITEM-00858,aws,,IL6,TRUE
,AWS AppSync,ITEM-00859,aws,,IL4,FALSE
,AWS Amplify,ITEM-00860,aws,,IL4,TRUE
,Amazon EKS,ITEM-00861,aws,,IL4,TRUE
,Amazon QuickSight,ITEM-00862,aws,,IL4|IL5,FALSE
,Amazon Route 53,ITEM-00863,aws,,IL2,TRUE
,Amazon Athena,ITEM-00864,aws,,IL2|IL4,FALSE
,Amazon Neptune,ITEM-00865,aws,,IL4,TRUE
,Amazon VPC,ITEM-00866,aws,,IL4|IL5,TRUE
,Amazon VPC,ITEM-00867,aws,,IL5|IL6,FALSE
,Amazon Redshift,ITEM-00868,aws,,IL2|IL6,TRUE
,AWS Fargate,ITEM-00869,aws,,IL2|IL5,TRUE
,Amazon Elasticache,ITEM-00870,aws,,IL2|IL4|IL6,FALSE
,Amazon S3,ITEM-00871,aws,,IL5,FALSE
,Amazon Athena,ITEM-00872,aws,,IL5,TRUE
,AWS IAM,ITEM-00873,aws,,IL2|IL4|IL6,TRUE
,Amazon AppStream 2.0,ITEM-00874,aws,,IL2|IL4|IL6,FALSE
,Amazon S3,ITEM-00875,aws,,IL4,TRUE
,AWS WAF,ITEM-00876,aws,,IL2|IL6,TRUE
,AWS Elastic Beanstalk,ITEM-00877,aws,,IL2|IL4,FALSE
,AWS Elastic Beanstalk,ITEM-00878,aws,,IL2|IL6,TRUE
,AWS Glue DataBrew,ITEM-00879,aws,,IL4,FALSE
,AWS Step Functions,ITEM-00880,aws,,IL2|IL4|IL6,FALSE
,AWS AppSync,ITEM-00881,aws,,IL4,FALSE
,Amazon SQS,ITEM-00882,aws,,IL2|IL5|IL6,FALSE
,AWS Glue,ITEM-00883,aws,,IL2|IL5,TRUE
,Amazon MQ,ITEM-00884,aws,,IL2|IL5|IL6,FALSE
,Amazon CloudWatch,ITEM-00885,aws,,IL2|IL4|IL5,TRUE
,Amazon Kinesis,ITEM-00886,aws,,IL4|IL5,TRUE
,AWS Fargate,ITEM-00887,aws,,IL2,FALSE
,AWS WAF,ITEM-00888,aws,,IL6,FALSE
,AWS Direct Connect,ITEM-00889,aws,,IL6,TRUE
,Amazon Kinesis,ITEM-00890,aws,,IL2|IL4|IL6,TRUE
,Amazon ECS,ITEM-00891,aws,,IL4,FALSE
,Amazon WorkSpaces,ITEM-00892,aws,,IL4|IL5,TRUE
,Amazon Redshift,ITEM-00893,aws,,IL2|IL4|IL5,FALSE
,Amazon Aurora,ITEM-00894,aws,,IL4|IL5,FALSE
,AWS Lake Formation,ITEM-00895,aws,,IL2|IL4,TRUE
,AWS IAM,ITEM-00896,aws,,IL2|IL5|IL6,TRUE
,Amazon QuickSight,ITEM-00897,aws,,IL2,TRUE
,AWS Amplify,ITEM-00898,aws,,IL6,TRUE
,Amazon MQ,ITEM-00899,aws,,IL2|IL4,FALSE
,Amazon Elasticache,ITEM-00900,aws,,IL2,TRUE
,AWS KMS,ITEM-00901,aws,,IL4,FALSE
,AWS AppSync,ITEM-00902,aws,,IL2|IL5,TRUE
,AWS Direct Connect,ITEM-00903,aws,,IL2|IL4|IL6,TRUE
,Amazon SNS,ITEM-00904,aws,,IL2|IL4|IL5,TRUE
,Amazon DocumentDB,ITEM-00905,aws,,IL4|IL5|IL6,TRUE
,Amazon S3,ITEM-00906,aws,,IL2|IL5|IL6,FALSE
,Amazon VPC,ITEM-00907,aws,,IL6,TRUE
,Amazon SageMaker,ITEM-00908,aws,,IL2|IL5|IL6,FALSE
,AWS Lambda,ITEM-00909,aws,,IL2|IL5|IL6,FALSE
,AWS Step Functions,ITEM-00910,aws,,IL2|IL5,FALSE
,Amazon VPC,ITEM-00911,aws,,IL5,TRUE
,Amazon VPC,ITEM-00912,aws,,IL2|IL5,TRUE
,Amazon EKS,ITEM-00913,aws,,IL4|IL5|IL6,FALSE
,Amazon Athena,ITEM-00914,aws,,IL2|IL4,FALSE
,Amazon WorkSpaces,ITEM-00915,aws,,IL2,TRUE
,Amazon SNS,ITEM-00916,aws,,IL2|IL6,TRUE
,AWS Elastic Beanstalk,ITEM-00917,aws,,IL4|IL6,FALSE
,Amazon RDS,ITEM-00918,aws,,IL4,FALSE
,Amazon WorkSpaces,ITEM-00919,aws,,IL2,TRUE
,Amazon RDS,ITEM-00920,aws,,IL2|IL4|IL5,FALSE
,AWS Amplify,ITEM-00921,aws,,IL4|IL5,TRUE
,Amazon RDS,ITEM-00922,aws,,IL4|IL5,FALSE
,AWS Lake Formation,ITEM-00923,aws,,IL4,TRUE
,Amazon AppStream 2.0,ITEM-00924,aws,,IL5,TRUE
,Amazon API Gateway,ITEM-00925,aws,,IL2|IL4|IL5,FALSE
,AWS Fargate,ITEM-00926,aws,,IL2|IL4|IL6,TRUE
,AWS Lambda,ITEM-00927,aws,,IL2|IL4|IL5,TRUE
,Amazon VPC,ITEM-00928,aws,,IL2|IL4|IL6,FALSE
,Amazon Lightsail,ITEM-00929,aws,,IL5|IL6,TRUE
,AWS Lambda,ITEM-00930,aws,,IL5,FALSE
,AWS IAM,ITEM-00931,aws,,IL2|IL5|IL6,FALSE
,Amazon EKS,ITEM-00932,aws,,IL6,FALSE
,AWS Elastic Beanstalk,ITEM-00933,aws,,IL2,TRUE
,Amazon MQ,ITEM-00934,aws,,IL5|IL6,TRUE
,Amazon S3,ITEM-00935,aws,,IL2,TRUE
,Amazon RDS,ITEM-00936,aws,,IL2|IL5|IL6,FALSE
,AWS Lambda,ITEM-00937,aws,,IL5,FALSE
,Amazon SQS,ITEM-00938,aws,,IL2|IL5,FALSE
,Amazon Aurora,ITEM-00939,aws,,IL4|IL6,FALSE
,Amazon MQ,ITEM-00940,aws,,IL2|IL5,TRUE
,Amazon SNS,ITEM-00941,aws,,IL5|IL6,FALSE
,AWS Lambda,ITEM-00942,aws,,IL4|IL6,TRUE
,AWS Amplify,ITEM-00943,aws,,IL6,TRUE
,Amazon ECS,ITEM-00944,aws,,IL2|IL4|IL5,TRUE
,Amazon SNS,ITEM-00945,aws,,IL5,FALSE
,AWS Direct Connect,ITEM-00946,aws,,IL4|IL5|IL6,TRUE
,Amazon ECS,ITEM-00947,aws,,IL4|IL5|IL6,TRUE
,AWS IAM,ITEM-00948,aws,,IL2,TRUE
,Amazon API Gateway,ITEM-00949,aws,,IL5,TRUE
,AWS IAM,ITEM-00950,aws,,IL4|IL5|IL6,TRUE
,Amazon EC2,ITEM-00951,aws,,IL2|IL6,FALSE
,Amazon VPC,ITEM-00952,aws,,IL2|IL5,FALSE
,Amazon API Gateway,ITEM-00953,aws,,IL2|IL5|IL6,TRUE
,AWS Batch,ITEM-00954,aws,,IL2|IL6,TRUE
,Amazon WorkSpaces,ITEM-00955,aws,,IL5,TRUE
,AWS Elastic Beanstalk,ITEM-00956,aws,,IL2|IL4|IL5,TRUE
,AWS Fargate,ITEM-00957,aws,,IL2|IL4,FALSE
,Amazon EC2,ITEM-00958,aws,,IL2,FALSE
,Amazon Athena,ITEM-00959,aws,,IL2|IL4|IL5,FALSE
,Amazon Aurora,ITEM-00960,aws,,IL2,TRUE
,AWS Amplify,ITEM-00961,aws,,IL2|IL5|IL6,FALSE
,Amazon SageMaker,ITEM-00962,aws,,IL4,TRUE
,Amazon EC2,ITEM-00963,aws,,IL4,TRUE
,AWS Direct Connect,ITEM-00964,aws,,IL5|IL6,TRUE
,AWS Lambda,ITEM-00965,aws,,IL5|IL6,TRUE
,Amazon Elasticache,ITEM-00966,aws,,IL4|IL6,TRUE
,Amazon Aurora,ITEM-00967,aws,,IL2,FALSE
,Amazon SQS,ITEM-00968,aws,,IL2|IL5,FALSE
,AWS Lake Formation,ITEM-00969,aws,,IL2|IL6,FALSE
,Amazon SNS,ITEM-00970,aws,,IL5,TRUE
,Amazon S3,ITEM-00971,aws,,IL5|IL6,TRUE
,Amazon EC2,ITEM-00972,aws,,IL2|IL5,FALSE
,Amazon API Gateway,ITEM-00973,aws,,IL5,TRUE
,Amazon SNS,ITEM-00974,aws,,IL6,FALSE
,Amazon EKS,ITEM-00975,aws,,IL2|IL4|IL5,TRUE
,AWS Glue,ITEM-00976,aws,,IL2|IL5|IL6,TRUE
,Amazon WorkSpaces,ITEM-00977,aws,,IL4,TRUE
,Amazon S3,ITEM-00978,aws,,IL2|IL5,TRUE
,AWS Lambda,ITEM-00979,aws,,IL4|IL5,FALSE
,AWS Glue,ITEM-00980,aws,,IL4|IL6,FALSE
,Amazon Route 53,ITEM-00981,aws,,IL6,FALSE
,Amazon Neptune,ITEM-00982,aws,,IL6,TRUE
,Amazon WorkSpaces,ITEM-00983,aws,,IL5|IL6,TRUE
,AWS KMS,ITEM-00984,aws,,IL2|IL4|IL5,TRUE
,Amazon Elasticache,ITEM-00985,aws,,IL5,FALSE
,Amazon Redshift,ITEM-00986,aws,,IL2|IL4|IL5,FALSE
,Amazon WorkSpaces,ITEM-00987,aws,,IL2|IL5|IL6,FALSE
,Amazon Neptune,ITEM-00988,aws,,IL4|IL6,TRUE
,AWS Glue DataBrew,ITEM-00989,aws,,IL5,TRUE
,AWS Amplify,ITEM-00990,aws,,IL2,FALSE
,Amazon QuickSight,ITEM-00991,aws,,IL4|IL5|IL6,TRUE
,Amazon API Gateway,ITEM-00992,aws,,IL2|IL4|IL5,TRUE
,AWS WAF,ITEM-00993,aws,,IL5|IL6,TRUE
,AWS Elastic Beanstalk,ITEM-00994,aws,,IL2|IL4|IL5,TRUE
,Amazon MQ,ITEM-00995,aws,,IL2|IL5|IL6,FALSE
,AWS Direct Connect,ITEM-00996,aws,,IL2|IL4|IL6,TRUE
,AWS Direct Connect,ITEM-00997,aws,,IL2|IL5,TRUE
,Amazon Neptune,ITEM-00998,aws,,IL5,TRUE
,Amazon Aurora,ITEM-00999,aws,,IL2|IL4,FALSE
,Amazon Route 53,ITEM-01000,aws,,IL4|IL5,FALSE
